post_id,text
pfbid02oBYYVzpCWrzsTyuksWxVSSyWyDxqqf6Q5nCSstRpSM5vnnupREx9WXF2e5TK6shFl,"We just had a consultation with the Doctor sa clinic nya nearby in our area. He said it was a “dupang” in medical term it is Urticaria (hives) caused by a severe stress, cold or heat exposure. Before nya sinabi na ganun yung diagnosis nya I knew it was Urticaria because I had this before when I was in college. In my case it last more than a week i think. It is a very rare skin condition but it exist. Though di naman sya nakakahawa and it usually goes away after a couple of da… See more"
pfbid0z4nCae5hvci4RWndyeHm8vPm6VTsQJP27pRzu7DfX9nuHYGCLiewNmJiSdk4ftYLl,How to Get Rid of Dry Cough #healthapta #drycough #coughing #coughremedies #virus #coughsyrup #allergies #sorethroat #colds #respiratorydisease #fluseason #immunesystem #healthblogger
pfbid02Z5T8UaTNFxRmmKvqwuES6cjix4QU6ucYsyUQvayKjc7j5wAPE78GiPkVn5jUieCil,"SHARING IS CARING ACETYLCYSTEINE FLUIMUCIL (MUCOLYTIC 600mg)Para sa mga nay DRY COUGH diha (GAHI NGA UBO) nga as in mag lisod na gyud kag ginhawa tungod sa ubo nga dili na gyud ka makatulog sa sigeg hutoy gi buhat na nimo ang tanan pero gi biyaan gyapon ka. Charess! Gi buhat na nimo ang tanan pero di gyud gakawala ang ubo mao ni akung ginapasabot sainyo nga TAMBAL. Pang adult lang ni ha pero pwede ni sa tanan bisan BUNTIS, BREASTFEEDING MOMS, GIPASAKITAN UG NANAKIT pw… See more"
pfbid0kC1ZFwoNvqjoGwXsAmBFABow55RJDjKHqdeJfzSauZ96PVbrDzJkiVHE4z7iFdtMl,"Sickness overload Asthma ,Gerd (gastric ), Dry cough All in one Pahinga muna si Mommy workaholic Thanks … See more"
pfbid0EPYPcKcMdCJdYBX6aTH9Z8rPijDwmBWX7CTsHF4QzhUcz78WqoGjnPDfaX5RvVotl,Not feeling well Home remedy for dry cough ...#suob#STEAM #followers #highlights
pfbid0FGenmApt6qpLFkh961isBVCRgp55fFAbubNhFEF4b6f8RyHzZ7moNKKaGaUEf564l,Almost 3 weeks of dry cough with plegm... Need to see my pedia doctor... Thanks Dra Honey Mae Raborar Ingat po tayong lahat
pfbid02RNZe3G5bNY3UEFxgjpbXycQf8mGSLAowNcM1kgRnXbSkKMB7HVubZdEtfzG5mQn5l,Dry Cough Headache Body pain.
pfbid02g5iJWW4ynz7R8UmKDjyUp9pjB4Hd8XXUnbdbTvLB2CqehDRb7nwhkT9GEa6zSRxfl,Nakatog rang gihutoy grabe ka dry iyang ubo unya gilok daw iyang tutunlan niadto kog pharma nahutdan cla og fluimucil so ask kog unsay kapareha din mao ni ila gi recommend Uso napod ang dry cough tyngod aning tun og kaau labi ng kadlawon
pfbid033b7QLcHsUFs8w9wREEgTio33PCZHUD75YB6Mdh1XpDoqYteQ87NnTk9eDKRvYuX7l,"Looking for dry cough remedy? Try this…Abir ka nga ubo ka,,, di ko paalkansi uy…."
pfbid0S2EzaQN16B2CABVsHmcHwamkGtNCPmCAYch23EP1uPJ4TkAjDqaPyU1YdgxnUQ28l,The pharmacists will be triggered by this 
pfbid023ULk5GQ1LppTmn2LwkVbv3EmUFbuWyejMWyy4LVNpdXvGui5gm9XXJXzYGTvqMk6l,Ano po mainam na gamot sa dry cough? Kawawa naman bebi ko. Hirap na hirap kauubo. Hndi makuha sa gamot na nirereseta ng doctor nya. 
pfbid02g4jJ4gH1SUgArAKnSQiRNhRU6SRrcy9RBkTub3sDapcFwQMbVQkNPzyxxu9jkWsJl,"Sore throat, muscle aches, dry cough, heavy chest, headache, low grade fever= inability to sleep, cant focus at work either. Back to baseline, salamat Sijay Rubio Magsanay for looking after me"
pfbid0YmKiQA4wambdAXzHotfJfWsBbTXLcqRpX8HfmeXMdCCgoKQqsjz81wBnAVt7Kgijl,"Been sick for 3 weeks now (on and off fever, severe dry cough and vomiting), a once in a blue moon experience, maybe my body is saying “rest if you can because you only have one”"
pfbid0PmWzo3asfyypgwSppx2ehFBRLhaFKWZEFz6B94LKUmRDxBuCWb4QriF4vakZGiECl,Home Tips & Remedy for DRY COUGH for children and adults
pfbid05JPGp3WEPD4akxcYccqRmdezEDDm6peymrkK2UnPkXKmAowJa1dh6HU37JYniebTl,"I was fighting a hard,dry cough for 2 1/2 months.Wasnt covid,wasn't fluid.4 lots of medicines and I'm still coughing.Could be allergies or chronic acid reflux"
pfbid0qJxEYEZh1JywykDHwyNK9QwT7rxZXeo33WSdJCq4jvZm5qoyaY7ysCHVXCwKLKQel,Unsay angay imnun sa dry cough mura naa ras tutunlanUnsay angay imnun sa dry cough mura naa ras tutunlan
pfbid02FotLD9RN2CvVNBp9qmXgWA94uQp5ErrgjvuJ5Y4fHQqEEw1NXCr9z4ek2LELcFTal,di gyud ni pang dry cough. Pls refrain recommending medicine labi na f d doctor. Mas maayo pa consult nalang sa physicians. ayaw tawn pag sundog2 sa gi tumar sa atong silangan. concern citizen lang ko ha. ayaw kasuko. Daghang salamat.
pfbid02oUaenNuwVwWD7G1Ad7zxq4rVSccJuRga1WH1Nzz1ZtQ2L6zNf2au7jw9eL8EbZ27l,What is best for dry-cough? What is best for dry-cough? 
pfbid0dJJTdR7LwE5rSyZMY9MVTNmHu58MjTc2Aiw9tuHB7taCeqUUNr5HYEjEm1XqkeN3l, BEWARE OF MISINFORMATION 
pfbid02ku5BAAKaQEZ1WQT7urMQBPzxB3P9AbdyeHaPBNh68dHNzv1CuQfu7EeXtogf8rYDl,This dry cough is driving me crazy.
pfbid031rdxA9wDNTYnMSsSK5aTrNgvjTt7bZo44xvVCWiAjDDG6MJbXWa6m1bNupVhuo7Gl,"grabe!para akong sinasakal when that dry cough invaded my babies health.esp sa 5 months old ko..nkakadurog ng puso..yong sana Ako nalang,.kung pwede aq nalang ..I feel so helplessIf I could have just One wish on my birthday,it would be for my loveones' health,that May theLord lay His hands unto them,and grant them a speedy recovery."
pfbid0HZtXDfF2YsJic7aZ1S4F1F3MqhzAKgXWoc61Y6Md1fsdfZxywkMuUXiFiuzkPDjal,4x in a year !!!!Memories in my 20237 daysstock in my room for 3 days . … See more
pfbid0wAAC6V8agXVyosknU6pMUJBgqFvX7DZvAqywzGo5Tp4CULyTNxCsJZK6Kjji8tpBl,Not feeling well due to severe dry cough.Not feeling well due to severe dry cough.
pfbid02X1Rrmr13ykQM9WZk3qTd6WgGRi2sPEuYXycXpo8zF2s94XymtpLkGqFzwAALtHz7l,Dry cough covid is real
pfbid02nYrESfapjz94wTex68AohxqX3A1gtdog6UZpDrMJFSsK8QCDJETrv5LwPqwnGvVfl,Dry Cough VS Progressive Cough#arshielife
pfbid0oLHLbS6LDU1v7dbGu6gxYAFxg6x21zgtTsSmCj8fKbAZj486Fpv2DGmGFEN9DCMal,"Has any one else a stupid cough for over 2 weeks. No fever, no head congestion. A mostly dry cough that won't go away!Has any one else a stupid cough for over 2 weeks. No fever, no head congestion. A mostly dry cough that won't go away!"
pfbid0KAAtFgMVBY13juSwmtK2awwH8Li8F4ndiQyzqGy1QuiRcSxNkq3Ahujo67c651PTl,Ano ang acidic?
pfbid02x2HXLHeyNVkmpLTyVPyhMyrwMCFbxFy8tVdMqAAchDMyLkffEFht9xzG7W8r2umWl," Understanding Mycoplasma Pneumonia: Stay Informed & Stay Healthy! What is Mycoplasma Pneumonia?Mycoplasma pneumonia is a type of lung infection caused by the Mycoplasma pneumoniae bacteria. Unlike other bacterial pneumonias, this one’s a bit different! … See more"
pfbid0M6Dm1ciFh6NeBtzyi34oNQWiekrwputoWvitEWwSkDgBSaKtXCFHEcBBCnn5MSSil,Dry cough medicine for kids and adults...any recommendations???
pfbid0356NRCYKoEqmZrbq8WbKAtkJbqXyifSgnUpsuWSpxv8MiZg7xAqoTM5mh8EngF38Tl,"Its worst than the previous! Diko na ma taste kinakain ko ! ..mucsles pain,Headache,dry cough, dizziness! Stomach pain!."
pfbid021GEicJTGXSQAcCUrbPpzYxHrWxAdHTii7SQYe84soa79BV8TMxaNwJC3oBWCNp8xl,Dry cough and chest pain 
pfbid02J3WzAUekA3CjJDy9dUw9VyKs37HvnwK1jvUzW4Crf84opKp17DQSp94gbP7NBwo9l,Wow dry cough I hate you!Wow dry cough I hate you!
pfbid0GwjuWaRdG9EbUeNnLSa4kPawhczFa4fwWf66JRHB21Btj9mbCNBMUgDLQd8QbB2cl,Butamirate Citrate Antitussive Special price for only 100 pesos… See more
pfbid0KnKVxmAtUS7HpemSd9uKwmRHsiuh6UjNheAccnDKebDhcgxDGg8rrYkaeAe5j34rl,ANYONE else have this dry cough for a week or longer and what did you do to get RID of it! i’m sick of itANYONE else have this dry cough for a week or longer and what did you do to get RID of it! i’m sick of it
pfbid02GriUS2oq81UxDRs4qzKty6XxWwtsARbcT2EhQWBFw8CjCXsNLjLXP5vurrcoNuX9l,"Rhinorrhea, dry cough, headache, stomach ache ,allergies (asthma, dust mites) CANCEL PO LIVE SELLING TOMORROW Need ko Po Muna mag rest pa subside ko Muna mga signs and symptoms ko. Will be back once okay2 na Po ako mag lilive lng ako as soon as possible!T… See more"
pfbid02fsUsdoYDpKqKncqsAwxRSf6mVyoa6Me2xX4w43a9wKdk38qXuuGhwjHsVYcA552Jl,HOW TO CURE DRY COUGH
pfbid032ASRZBxUhFXbrgMTUEsC7DqtapfQjckPcNgVxYvEb9KEvXKVkdxA9zeg8GLL3rkxl,"I've been sick for 9 days now.It was a regular Tuesday morning last week when I went downstairs to have some coffee and breakfast. I felt out of sorts and a little bit sluggish. But I just ignored it, thinking that maybe I was a bit tired from the past few days. But then I was wrong. My fever has continued to rise since that day, particularly at night. In the following days, I experienced nausea, joint pains, and headaches. Things started going downhill from that very point… See more"
pfbid0jE6TGBNmbqVteafCneP2LjmpBdDXLhHcmM4T6GZhfCCV7cTJwVPmNK4AsRLQMg7dl,Sharing is CaringMedicine1. P… See more
pfbid02cFubU7qp7iBsP51SxPvRiehfZFxNSnWeBxPexetHvyHCk2LujJuw6TLsn1v8PJFVl,"Headache, Chills ,runny nose and dry cough nlng ko pero akong eldest ganina ngstart sa kadlawon yang fever and sip.onTiming ra kaayo ning thermometer adtong friday giabot gamit kaayo pra ma.monitor namu amng mga body temp.Kalisod magsakit bisan unsang amping"
pfbid0m2pwNYAduoNmCEo2tYi4j53NW3TGVBwYprKVAMMHYm7xDAfVyP8TCJPAn6yjcuaXl,Magandang buhay poKingEros Drugmart nga po pla na palagiang nagpapaalala na alagaan at ingatan ang sarili para sakit ay lumayo Kids Ubo at Sipon Fighters … See more
pfbid0btxREqxuQYdnT14Ah6mPRGYpXswDfPcoKNQza7HxQLVhwnzgZ3keLXMp3DQ7JRSl,Dry cough/ Dry throatColds/Clogged noseDizzinessFatigueLow immune system… See more
pfbid0EfhshYx6rpiS5pk8hpDoK2QJ15SZAfQRLAwrwZmCTr7HbDy294Zf77tQpqsdEjoCl,Dry cough attactDry cough attact
pfbid02PWzVQsJgmMcf41WoDTazc1xzDRmFU6zU2aZZWR7BwYMdYbodu9bDXLYxBpinqmpHl,From the last 2 months I have dry cough Severe Dust allergy… See more
pfbid0DjRm1bD1d6fvuD4wg2KqcNkwoj5ycF1rL6Kro1ct7SkxkWMQT5SKBv5DQeoBDhxdl,Hirap ng may sakit
pfbid0UnnFJKphnxKu1uqxkNs9qFScPoxk2kYWQh6RJiB5ttvgov47MjYaUEPNre34E2nTl,"(Ginger patch) Ilang araw nang may dry cough si kuya dahil nababad sa swimming class nila kaya nilagyan ko sya ng ginger patch sa likod para masipsip yung lamig na reason ng ubo nya.Ayan ang result,parang nagpa ventosa ah,saglit lang yan kasi inalis ko din agad kasi ayaw nya ng may patches sa katawan nya.Sa mga napapaibig diyan are ho ang link.murang mura lang po https://vt.tiktok.com/ZSNHtpv1m/"
pfbid033WR1SfCTiB6Gfwuek26P3HXRig7WTqXNSQRqGg9ksYegEB79cmA8A1cKXLRxN23Hl,This dry cough is so annoying 
pfbid0319FGe7FXgPAZcRcn57gDTemPH5mRhDix1tjAB813SwvAKCDRuzE6x23FhVNYTEipl,"With dry cough being one of the main tag-along of winters, it certainly makes sense to understand it and make note of home remedies for dry cough. Here are few simple remedies to treat cough. #health #winter #homeremedies #cough #drycough #femina"
pfbid02kK7DftxZqmAkgtauietCiwd51QhbG1Yp6psi653B3Tf91usvcJzuf6BxbSGoAwU7l,Does anyone else have this mysterious dry cough that comes on sporadically? So weird…Does anyone else have this mysterious dry cough that comes on sporadically? So weird…
pfbid0Ax8AcFTtRLChX3UoHnc3Uv3zxeioXXrXhp82jUmhf35nqMVzfwDgcsXX8Lkomwe1l,Home remedy for dry cough Drop if you found it's helpful for you you Follow us@herabalistlife1 Follow usHer… See more
pfbid0hNjwxxUK1q1t6GmmFBLcEoDu1Tt393EZiAFDbm24fBKTwC8WuXBQVgf6qJEvufAHl,"For Dry Cough,cold and running nose very effective home Remedy"
pfbid0GfFRGjpZEi2p8i78pXCcwQ3xHJ545XYX8FrBJgUxAq5siTxiirXhqp77BBtU7Ck9l,Highly recommend a regular gargle with plain ol' salt water. Not only is it good for:- easing a sore throat- healing canker sores- helping to prevent upper respiratory tract infections… See more
pfbid032tbPtBePCvz1A8rNJnc6JBRSmZz9d6gvM9yNNhey9aEEBuJA4Pf8GAuW53BFNqtpl,"Nothing like waking up with a stuffy head, headache, dry cough and runny nose on the eve of Christmas Eve! Can someone diagnose me??? "
pfbid02vSL91eAjgarbVUsbSgYznutQjK4LKfwFj9D7CAJJdWEsrHP5ByuxHYxv73XZQPzhl,"#GASTROESOPHAGEAL_(ACIDS)Gastroesophageal reflux disease (GERD) is a digestive disease.It occurs when stomach acid or stomach content, flows back into your food pipe (esophagus). The backwash (reflux) irritates the lining of your esophagus and causes GERD.Both acid reflux and Heartburn are common digestive conditions that many people experience.… See more"
pfbid02C7qKuv96RCBftovu7YdgxWbB29gmVmjExJtiEE9zyjP9M6f2NJYUKM24GwJLuMDnl,"9 December 2023Kriselle & Preston Nuptial Despite battling a dry cough and sore throat, I proudly hosted a beautiful English wedding for the happy couple. Love truly speaks a universal language, even when my voice decided to take a back seat! #… See more"
pfbid02xwUJCDrKKtttyN9phf3EwpTM9LaYKP1zQUYjSaap9ig9Gv6JZeRLv7SpevdJNaYtl,Ughhhh what is a good medicine to take for a dry cough and an itchy throat?Ughhhh what is a good medicine to take for a dry cough and an itchy throat?
pfbid02e28PmpGs4zEcmQ5EodWnRwuVZjKxk7zUKgLQBr6mhWbvjcc2818PseC1p2c6VtQTl,dry cough + body pain = flu na ata ‘todry cough + body pain = flu na ata ‘to
pfbid02i3Ht4Wdh93eFYKoYjwwYkiYeTfQyRpVPDAPYSuR51sEdQ6DgL6MahiX3yvWZGyTjl,#LagundiLeaves 
pfbid02PUb7ZB4YW6Q3ST4dzNbAsqAL8aGpZe7NnJKfswTQDHutzW2THpdWiUV4io7iGrgFl,Me: can i have medicine for flu and cough Mercury drug: dry cough or cough with phlegm ?Me: yes dry cough with flame #gr… See more
pfbid0h7LpzP467fYTbsQXbXBrHWFRTqSHfCKjFKsmE6QXdJntwYspaPGGbFzASoU1MKrhl,"Two days ago I woke up with a sore throat…gargled with warm water with salt and it went away. Yesterday afternoon, it came back. I was afraid I might’ve been hit by Covid again! Luckily I tested negative today. I think the flu virus got me even though I had the flu vaccine! I feel miserable-stuffy/runny nose, chest congestion, watery eyes, dry cough and chills! Any home remedies suggestions? I’m about to make the onion/honey concoction that my friend Lior Zamir shared with me."
pfbid0VY2cKpLZGT956tRJ6P367FRoCrJruqCxSGhY37MtoTAEweCGoft9iNqHwtqQDhHxl,"It's radiology image challenge time again!This week's case study is on a 33-year-old female presenting with fevers, dry cough and erythema nodosum.What is the most likely diagnosis? … See more"
pfbid0oryDj9XuFJA9wevHmkBQ4o1pe3D9M39XAnMNnoEVAWixXCTCGxvQVB7ZEFSzzCMpl,HIV/Aids signs and symptoms •Skin rash (with tiny painless wounds but inchy)•Diarrhea (profusely wately stool over & over•Weight loss•Shingles (but not in all conditions)… See more
pfbid02A5zjsEnGhrtZr9i5oY366ZtojvktThpzNue7Y1Fnc3YWJxxU5c9NuShp6LQj5qUel,SARAP MALIGO! LIGUAN NA KAME LAHAT AFTER CHECK UP! NAG REREADY FOR MOVIE MARATHON KASI HINDI NAKAPASOK SI KUYA Ciann Gonzales. MAY DRY COUGH! SUPER HAPPY AKO KASI SABI NG PEDIA NIYA AY TUBIG LANG PO. … See more
pfbid06Zmr4EgnFChRYngYjoX6bxf7dW28PLR3y53u9SVqnm7FAEfhYodnzXX4nFM17SYcl,"Attended the Filo mass and carols @St Francis today…after a week of hiatus from work…glad to bounce back after episodes of splitting headache, body malaise and dry cough…Thanking God for HE is so good all the time"
pfbid0wBaY57wekWovFbB1mCbXKVUQuQ5S5aSGZYrKrD3EKkXtAMdjdN4AS88XEYSiobq5l,"Acute dry cough in children poses a clinical challenge due to its potential to disrupt sleep, impair quality of life, and cause respiratory distress. Identifying safe and effective cough suppressants is crucial, especially considering the limited options for pediatric use. For children, non-opioid antitussives are preferred over opioids due to safety concerns. Common non-opioid options include dextromethorphan and noscapine, which are widely used as a cough suppressant in ped… See more"
pfbid02cj6nMM8bSYqGV3bygsi6xgg9DZG5mC5u8MCE137oRDg1k3Jn2GceBrbmq8EVBLGul,"Here’s hoping that this nasty cold,Dry cough and massive headache goes away. No sleep last night. Chills are crazy."
pfbid0dHKTBbKNaZv9LKi49rPgjjcPySD2PmXueaGjPTRvFF27vt1YUua5bxT5Ks29BEKfl,"Dry cough, tonsillitis, cold, body aches & fever. Isang bagsakan man pud, all in 1. Lami na kaayo matulog puyat na ko kaayo dili jud ko katulog kay katol kaayo lalamonan. Dili jud madala strepsils, erythromycin ug robitussin."
pfbid02Rcm7EqqPu6nFjrPoKUVyFSZNFG7jwK8YgYsgYkycRfWF2NBqeisLNf9wEThfNX9ml,"I have had a terrible cough for one month, it started with a tickle in my throat that caused a dry cough -- then a sore throat from all the hacking. I was super busy and out of town for a day or two so I didn't take anything til day 3-- nothing helped, raw garlic ..fire cider, nothing I had. I got to where I had to sleep elevated at night bc I was so congested in my chest and steaming my face was about the only relief I was getting. I have never had such a bad cough or been … See more"
pfbid02RZNkNZSP7mV1GMV8RjChh8U1PPW1eNJtXDBiuGRUJBE4SvdTuFahxHjeWZckrX11l,"IM NOT FELLING WELL,COZ OF DRY COUGH AND HEAD ACHEIM NOT FELLING WELL,COZ OF DRY COUGH AND HEAD ACHE"
pfbid02zq7o6TxwZv78PwXUi3rGbNgGYAhesJfvGshRrXwr5CaoZabqjbjsERNW3yZMBGinl,I cannot shake this dry cough!!
pfbid0e3SSQEbDoSTedZLSG3CjEnkZsjuieX1GaoipjdULSuVnYhmgZEwdmMU95ppmWXmTl,"*MEASLES AND IT'S HOMOEOPATHIC MANAGEMENT*It is an acute disease, characterized by a catarrhal inflammation of the respiratory mucous membranes with fever and a generalized eruption of a dusky red color on the skin.… See more"
pfbid02aiTsWu5HwUTQCDVqjiH4ek3MAFZFUDDVBkE8G8uiVKLzmjg2M1YJS1KYrVSYZ8sBl,Watching Start Up be like
pfbid0nd7KqnvCPBjJTyJ2yxv4sd4pLu9QvYrE81eNN2x5d2E4Tfs43CqnZgiyC5rDLfcsl,ಅಪರೂಪದ ಮಹದೇವ ಭಕ್ತಿಯಿಂದ ನಮಸ್ಕರಿಸುತ್ತ ಶೇರ್ ಮಾಡಿ ಹರ ಹರ ಮಹಾದೇವ ಎಂದು ಕಮೆಂಟ್ ಮಾಡಿ. ನಿಮ್ಮ ಕಷ್ಟಗಳು ದೂರವಾಗಲಿ 
pfbid0rdqUbgFvjfvpGPCzaZBmoKkq4VqAhtwU38n2FHTzdxAwvQDNfBQnxMLApivNtEEXl,"Last October, I decided to get a family coverage from #Singlife through #GCash. I have always believed in many types of insurances and I was really curious about this offering because it’s for Dengue and Covid-19. Upon reading the offering, I found it to have very good value considering how low the premium was.2 weeks ago, my youngest son had fever and blood test confirmed it was Dengue and was needed to be confined in the hospital. I did not give much thought about Singlif… See more"
pfbid02RP7JxGrU1fuzymj53BEtutD82rdZrCvu8EyG7XrR4vh3gAXXbo8ajZ4rHcYpXMpSl,"Do you have symptoms of #coronavirus? Not sure what to do? Always follow the advice of the Department of Health and your local government.Symptoms of #COVID19 can vary, but mild cases often experience fever, cough, and fatigue. Moderate cases may have difficulty breathing or mild pneumonia. While severe cases may have severe pneumonia, other organ failure & possible death.Anyone experiencing difficulty breathing should seek immediate medical attention."
pfbid02d5xduHvebdBg31fKEZt6gwRk13NQMUeBZEb1ZcWK56j2jCr1GGHtK4Z3W7Y6t4fil,Fever__________________________________Bonus panel: https://patreon.com/tontonfriends
pfbid09Ss9kKRxejwwwcqeFnCB4ENMe6QTYPgpGMWsbdHqwJr5NKvvMBtbP9QKs8qm9CVCl,เมื่อแอดมินทักไปหาเมมเบอร์ว่า 'หวัดดีเบลล์'
pfbid02dkcuyoTmQJNTmk7Wc5tSfM2SEXXkgmaRNmMiefHFdoEpAaVFrVnv8MPs8h27XKZul,Best Home Remedies For Typhoid Fever
pfbid02Kjv7WKJnTVvt4NKt5FC2UxuT3mezTWQTNxGvBHMHwJ6gFWHNS9nHhCjd2gq7D7vSl,Count Your Lucky Stars EP 13 FULL [with Eng Subtitle]watermarkEnjoy!
pfbid02EKVxybnXqrdumymoyXPge6T3yeuiCuBScKGY39AdkXkNTh3ByfcLdNbec6Z7AVZ5l,2PM is the best Brother to TWICE 
pfbid034g1tqM24DC5bk4ukyQw4MHh7fUdTgJe6645fkoky4wKmGQTsNCHMhVhw4Weoa8R4l,"He was a business administration major at Ying De University. In his senior year, And he met Dong Shan Cai, whom he fell in love with.𝘽𝙚𝙨𝙩 𝘾𝙤𝙪𝙥𝙡𝙚 𝙞𝙣 𝙔𝙚𝙖𝙧 2001 𝙈𝙚𝙩𝙚𝙤𝙧 𝙂𝙖𝙧𝙙𝙚𝙣 𝙇𝙤𝙫𝙚𝙩𝙚𝙖𝙢 𝙁𝙚𝙫𝙚𝙧 "
pfbid02g6v19y1br5u3nYRvLQ6BZJKbsCSfMrn4DTNkcKzGFQgc6eEVbAMExvk2WYRiQM9Gl,"The #Tala dance fever is on! Sarah Geronimo got to meet the people behind the viral dance covers online! Take a look HERE: #ASAPNatinTo #TalaNationFor more updates, don't forget to like our official Facebook page! ABS-CBN"
pfbid0jHUp8TmnP49U2wgCaDy8wFrbC3h6DmBYWKSm8c4HTTtBZXb7yNa2cdGzLStHxgAWl,Dua Lipa _ Angele fever 
pfbid063Jdgvkm5DxR75jYQK3DEQZSAz1WRzb1yM5oYN49Tho2E47ScnwDqGHA7bT3pfH8l,Shuffle Dance Fever!! 
pfbid02oHmbKYqMS4fQD9aHpgD4EJ4sU1AGTMMmgeMuQXXzyaFVibhfMAizbfHviLaAv4DDl,Reaching Out - Bee Gees - with Lyrics
pfbid0fLU2PU6PbFb3XVahVqTsbxC3xiGEDtUsRhSSs1XpXAzrQq9Cq4aM4nrn19z62ETXl,Cabin Fever 
pfbid02HUD4QfTV1954AraCStDswid3DfkChiY2jsG9r4gEn8avhVE1L1UywwCf3CwoggMul,Mia Khalifa Interview About Porn Industry
pfbid0eFtY3LdXdozSYNjvnypyP47Rb2E768yLdNGskPwQaNMsLQVFxjLcCBVUNZX11r9Kl,Bee Gees - Night Fever
pfbid031EGfgfcGDtKbgVsMq6DGZNqgwbhbLBqxgkiz12mQE1MxBCbZHYXqR7NG4ydEGf6Cl,"The #Tala dance fever is on! Sarah Geronimo got to meet the people behind the viral dance covers online! Take a look HERE: #ASAPNatinTo #TalaNationFor more updates, don't forget to like our official Facebook page! ABS-CBN"
pfbid02zNMwk3hFxfUATSebUftjovJtLr4CyqpbUwG4VR3ZPGat4EPnLbHT2sb1qP1hdmeWl,Fever#endveteransuicide #endpolicesuicide#EndVeteranHomelessness #22toomany #military #army #navy #airforce #marines #coastguard #veteran #TilValhalla #woundedwarrior #rememberourveterans #PTSD #MentalHealthAwareness #suicide#supportpolice #supportveterans #supportfirefighters
pfbid0KH3wNSuHfqNAFhV4GjV7AH8MSRAJRZuDVtAWS4c1BgQQYqEf1hnFPraCWKHPSpm3l,"Kinailangan nang kumuha ng karne ng baboy mula sa Visayas at Mindanao para makontrol ang labis na pagsipa ng presyo sa Luzon dahil sa kakulangan ng supply bunsod ng African Swine Fever. Ang presyo ng baboy ngayon sa palengke sa Luzon, aabot na sa mahigit P300 kada kilo."
pfbid0cKBgRRPDQ75JQNEQTdfwYXfRkncHJWSvx7VFMsEVw851VdXxu9ehpn5kZJQ8oPM1l,Bee Gees - Alone - Des O'Connor 1997Merry Christmas to all
pfbid036vrDzuYxZTXfegfWSdGy4rDCxoVAFu1AAa9AshtZFqJ7rvWHkS4SiemNtGvagHrol,Shuffle Dance Fever
pfbid02bMNpuQB7jMz4GvMbfegonaTX1xVYbfUU28cpojZxqS7GaTWsgvja63DCRryvxPeEl,/// Wild Boar Fever /// Le premier épisode de la série Wild Boar Fever est sorti en 2007 et a été un succès immédiat dans la communauté des chasseurs. Aimpoint était l'un des sponsors dès le départ. La série est célèbre grace aux meilleurs tireurs de sangliers au monde qui participent en chassant dans les pays les plus giboyeux d'Europe de manière spectaculaire. Lequel est votre préféré ?
pfbid02vwbhbxSLVHhi16yUdkC1N18WB9yfMBcjrsavDAmBaEPgGSHYSqqcQyGj5TqvSby9l,Jungle fever
pfbid037KTQErnJjNVFoRQLwuLC6nPkMwQV9KoKdU5Q7hpy36kKH8V8cs9QrCns4zBvUZQml,333 X LP#FEVER333#LINKINPARK #THERESAFEVERCOMING
pfbid0seGHqLgTFmLdB8iKFUz7n7HYkccUpchjENvHexzcoP4TNDCjEesELjGjskRZ6147l,Rick comes down with McQueen fever!
pfbid02D4YFGEHzvqaFy3a56JL3SyssLefrk6EDciJ1RFAb1k6pF4oTMThTL4YjN12YJjpl,سردار حسنین کا سامنا جب ضیاء چوہدری سے ہوا 12 بالز رنز ضرورت 28
pfbid0yMwBycAtscfRAiqiGFpRPDR8meypADh7Rc4Ax3n7Xia8Q3Z8mBmWSENCuCzwm2Gol,Saturday Night Fever - Director : John Badham (1977)Music : Bee Gees - How Deep Is Your Love
pfbid02HTfQvtKiChfoWVnccopTsZJxWbL9DDhN1UavzrxVfEAcBLhKS3nPM7ghN2j95vwcl,Fever Volta Live 
pfbid0RgFrxYtM3Fotz2cHvR2uKQkHFMos2kKjjZC1FCL7ecXuDH7WFHqrKoRKHvMDDB8cl,Dance Fever ;))
pfbid02VoD14mM4svGroduYjoYjdUU8acycvd2Dm5yj6Sme4Cfw68SbpGS5zrsfLnsUi9EUl,Ducati Street Fever by SBK BRyoutu.be/6SfdhzwG0-8 youtu.be/ELXFU6UsX34
pfbid02KmZ6p7zJYN4XKUse2PY3jKVp8fTKWxo1szaWdUUsbfGXwWggcjUpXxnjVRxQ5pbyl,"Radhamma Kuthuru | 12th September, 2020 Akshara gets a fever#AksharaAravindVeeraPremaGaadha #RadhammaKuthuru #ZeeOnTheGo"
pfbid02gSgVSecoszMrPCzzJFDe9UXVLrX7zwMS8r2qqej1CXfJrM5Vr3HBhDVygRXpFWj6l,"Fever · Dua Lipa, AngèleReleased Mar 27, 2020"
pfbid0372xwSFpLYpJZUfdjeCACB3xt6ZsBrCyTigJ3VwLS18DVgvSAuq4rJ6TdmSCc6Qy7l,This triplet gender reveal will give you baby fever! 
pfbid02Sfotnu6K22H6kJ4T793bAi43yLMCDkJWFzu8rXdbttvwsu6fyeTnfED8bz5sY1dCl,Robin Gibb - To Love Somebody
pfbid02ie28MizvX41R8cRzF6E5AHVz973kDzyXijE4kfhobzWs6SF7SQGscvQms8AVb8B5l,"Fever (Oklou Remix) · Dua Lipa, AngèleReleased Mar 27, 2020"
