id,desc,createTime
7180720850411342848,"POTS stands for Postural Orthostatic Tachycardia Syndrome. It is a type of dysautonomia, meaning it causes dysfunction of the autonomic nervous system (ans). The ans is in charge of involuntary bodily functions; like, heart rate, digestion, pupil size, blood pressure, urination, and more. #posturalorthostatictachycardiasyndrome #pots #dysautonomiaawareness #airhunger #shortnessofbreath #dyspnea #chronicillness #sicktok #disabilitypride #symptom ",24-12-2022
6855085793065602048,#weightloss #motivation  #fat #fatboy #change #health #obesity #help #my600lblife #Riseup #overcome #accountability,30-07-2020
7100005328896510976,Kakeksia (bahasa Inggris: cachexia) adalah sindrom kompleks yang menyebabkan hilangnya otot#cachexia#kakeksia#tuberculosis#dokterparu#foryou#fypシ#fyp,21-05-2022
7144748541519416320,#chronicillness #hypermobileehlersdanlossyndrome #cachexia #mcas #potssyndrome #chronicpain #cranialcervicalinstability ,18-09-2022
7145220958922574848,#mentalhealth #tired #borderlinepersonalitydisorder #hypermobileehlersdanlossyndrome #chronicillness #disabled #cachexia #mcas #potssyndrome ,19-09-2022
7200598618598820864,Solving a #mystery. #AmRev #History #BookTok #HistoryTok #FoundingFathers #AmericanRevolution #1776 #HungerDisease #Famine #FamineDisease #emaciated   #HungerCachexia  #greenscreen #cachexia #HistoryTikTok #prisoners #prisonersOfWar #pows #mercy #ShowMercy #skeletons #MereSkeletons #starvation #Loyalists #Redcoats #SirWilliamHowe #WilliamHowe #Horror #TrueStory ,16-02-2023
7108055620825435136,I’m sick asf #disabled #ehlersdanlos #posturalorthostatictachycardiasyndrome #hypermobileehlersdanlossyndrome #mcas #bpdawareness #malnourished #cachexia,11-06-2022
7111087395734391808,#ehlersdanlos #hypermobileehlersdanlossyndrome #potssyndrome #mastcellactivationsyndrome #disabled #cachexia #mobilityaids #insuranceisascam,19-06-2022
7286196502312143872,Why is Protein an Important Nutrient for Overall Health #sarcopenia #cachexia #docgerrytan #endocrinologist #doctorsoftiktok #doctorsoftiktokph ,04-10-2023
7114430552609967104,#disabled #posturalorthostatictachycardiasyndrome #hypermobileehlersdanlossyndrome #mcas #malnourished #cachexia #mobilityaids,28-06-2022
7121070758910118912,#probablyautistic #ehlersdanlos #neurodivergent #disabled #cachexia #chronicillness #borderlinepersonalitydisorder,16-07-2022
7190173164494769152,"Replying to @curtislane_ a little bit about myostatin :) studies referenced: PMID = 17267614 for the KO mice study, 30051975 for the clinical trial, and 20723755 for the cancer mouse model study. #greenscreen #fyp #foryoupage #muscle #myostatin #cancer #cachexia ",19-01-2023
7213427864115366912,"Des nouvelles de Falco!!  Quand il est arrivé , il pesait 8,9kg.  Trois semaines plus tard, accompagné par nos soins attentionnés, il fait désormais 15 kg, et a surtout une sacrée joie de vivre !! 🥰 #veterinary #veterinaire #sauvetage #sauvetageanimaux #falco #americanstaffordshireterrier #chien #maltraitance #maigreur #maigreurextreme #cachexia #nouvelles #bonheur #refuge #amourdesanimaux ",22-03-2023
7192046706400168960,"Replying to @callthemedic95 Let’s keep it simple if outcomes are clearly no different. Complexity only breeds more exposure to errors and sometimes we do complex things to treat ourselves, so-to-speak #medicationsafety #pharmacology #pharmacodynamics #obesity #cachexia #adult #pediatrics #nursing #fyp",24-01-2023
7119662093049007104,#ehlersdanlos #malnourished #hypermobileehlersdanlossyndrome #cachexia #anemic #ehlersdanlossyndrome,13-07-2022
7265870584100244480,Cachexia...kills roughly a third of all cancer patients before the cancer. #cachexia #cancertok #beatcancer #cancerconquer #dayinmylife #cancersucks #cancerawareness #stage4cancer #livingwithcancer #faith #hope #christ ,11-08-2023
7245399421913959424,#cachexia #cancersucks #cancerawareness #cancerrisk #alternativecancertreatment #thewellnessway #drpatrickflynn ,16-06-2023
7207523558317165568,#cancer #cachexia #thewellnessway #drpatrickflynn @dr_patrick_flynn ,06-03-2023
7265093009593715712,"My progression with unintentional weight loss due to cancerous tumors in my rectum, liver, & lungs (known as Cachexia caused by Colorectal cancer) I went from 120lbs to 105lbs, then 98lbs to 88lbs & had no idea what was happening. Please recognize the signs! #cachexia #losingweightstruggles  #losingweight  #cancer #weightloss  #cancerfighter  #cancersucks  #coloncancer  #colorectacancer  #colorectacancerstage4  #cancerawareness  #canceradvocate  #transformation  #imawarrior  #warrior  #cancerwarrior  #positivevibes  #goodvibes  #positivity  #iwillsurvive  #cancersurvivor  #coloncancersurvivor ",08-08-2023
7121545784520117248,เตือน!! #หน้าตอบ แบบนี้ ❌ห้ามฉีด #ฟิลเลอร์ ❌ #BEAUTY101 ep.1 #cachexia #หมอดรีม ❤️ #ฉีดหน้าจนได้หมอเป็นแฟน #ฉีดฟิลเลอร์ปาก #ฉีดปาก #ฉีดผิวขาว #ฉีดไขมันหน้าเด็ก #ฉีดไขมัน #ฉีดไขมัน #ฉีดฟิลเลอร์ #ฉีดฟิลเลอร์ใต้ตา #ฉีดฟิลเลอร์คาง #ฉีดฟิลเลอร์ปากกระจับ #ฉีดฟิลเลอร์ปรับรูปหน้า #ฉีดฟิลเลอร์ขมับ #ฟิลเลอร์แบบทา #ฟิลเลอร์ใต้ตา #ฟิลเลอร์ปลอม #ฟิลเลอร์ลิปมาร์ค #ผอม #ลดนํา้หนัก #สูตรลดความอ้วน #สูตรลดน้ําหนัก #สูตรลดน้ําหนักลดพุง #เพิ่มนํา้หนัก #แก้มตอบ #ขมับตอบ #หน้าแก้ม #หน้าแก่ #หน้าแห้ง #restylane #juvederm #filler #รีวิวบิวตี้ #สกินแคร์ที่ใช้ #รีวิวสกินแคร์ #เติมไขมันหน้าเด็ก #ฉีดหน้า #หน้าใส #หน้าเด็ก #หน้าเด้ง #ริ้วรอย #ตีนกา #ผิวเด้ง #ผิวเด้งฟูอิ่มน้ํา #ผิวเรียบเนียน #ผิวเนียน #ผิวเนียนนุ่ม #ผิวเนียนใสสัมผัสได้ตั้งแต่ครั้งแรก #ผิวเนียนใส #ผิวฟูอิ่มน้ํา #ผิวเด็ก #ผิวเด็กสร้างได้ #หน้าเปลี่ยน #หน้าตาที่เปลี่ยนไป #หน้าเป๊ะ #ใต้ตาคล้ํา #ใต้ตาดํา #ใต้ตาดํามากเด้อ #ใต้ตาไม่ไหวแล้ว #ใต้ตาลึก #โหนกแก้ม #แก้มอ้วน #แก้มเยอะ #เหนียง #หน้าห้อย #หน้าบาน #หน้าสด #หน้าสดสวย #หน้าสดก็รอด #หน้าสดก็จะประมาณนี้ #หน้าสดอย่าตกใจ #หน้าสดสุดๆ #หน้าสดก็ยังใส #หน้าสดโนฟิสเตอร์ #หน้าสดไปอีก,18-07-2022
7266962181676239872,Slowing down cancer weight loss with Oreos! #oreos #iloveoreos #cachexia #radiationtherapy #cancertok #stage4cancer #cancerconquer #dayinmylife #livingwithcancer #weightgainprogress #weightgainjourney #weightgain ,14-08-2023
7151444845075385344,#HG #hyperemesisgravidarum #morningsickness #cachexia #death #pregnant #pregnancy #awareness #chronic #pain #life #maternity ,06-10-2022
6935874388348636160,#delayed #cachexia this is for Kat #commonmisconception #misconception #ihatefood #eat #eattolive #dontlivetoeat #fyp #klueless0kat #kluelesskat,04-03-2021
7274619857272949760,#النحول #cachexia ,03-09-2023
6869177021361179648,this is a #fever #dream✨😍,06-09-2020
6982754903823240192,두 눈👀 감아버리면😌 사라지는💨 세상🌐 얍!#예지 #류진#얍챌린지 #얼음깨챌린지 #BreakIceChallenge#2021년을잘보내는방법 #얼음깨 #BreakIce#다비있지 #둘째이모김다비 #ITZY #있지#VIVOTV #비보 #FEVER #피버뮤직,09-07-2021
7050038190542949376,#fyp #lagnat #fever #amazing #ayawkona #withthetasteofyourlips,06-01-2022
6999928381903031296,Reply to @athirah_army here’s the note [ ib: @f4iryzi ] #enhypen #fever #fypシ #fypage #zyxcba,24-08-2021
7164830387263360000,#stitch with @stephiealyssa #fy #fyp #foryou #foryoupage #baby #babyfever #fever #business #suit #businessman #money #bank #account #bankaccount #whiteboard #you #invest #investment ,11-11-2022
7103340935743851520,Ibuprofen or acetaminophen? Here’s a run down #pain #harrystyles #fever #muscle #pharmacy,30-05-2022
6997064474142313472,Ah! #enhypen #fever #kpop #kpopkaraoke #kpopkaraokechallenge,16-08-2021
6964588386669710336,Why didn't I notice this when the track released 😀 #enhypen #engene #FEVER #bordercarnival #niki #riki #kpop #fyp #fypシ #🐆,21-05-2021
6978542526533831680,🧡🖤#enhypen #fever #engene #fypシ #janganlupabahagia,27-06-2021
7260872237731924992,this girl representing all of us💁‍♀️ #enhypen #heeseung #lee #fever #rkvz ,28-07-2023
6978948721966910464,Krkrk je dérangeais fort pendant le tournage de @highercrew 🤭soon… #enyphen #fever #dance #kpop #dancecover #asian #foryou #fypシ #behindthescenes,28-06-2021
7065673096702757888,jay adalah aku ketika dengar lagu fever😂 #jay #jayenhypen #fever #enhypen #fyp,17-02-2022
6979169963609164800,this is a highly requested dance cover and i- wassoscaredtodothisdancecoveraHHHH @enhypen #enhypen #fever #엔하이픈 #engene #kpop #kpopfyp #추천,29-06-2021
6975918749027273728,💕 @enhypen #fyp #pourtoi #fever #enhypencover #enhypen,20-06-2021
7048622438141250560,БОЖЕ МНЕ ТАК НРАВИТСЯ АЭАЖПХКЖАБПЬЫДЬК #fyp #foryourpage #bpmamoitzytw #redlights #lion #fever,02-01-2022
7226330807550397440,LIKE A FEVER FEVER FEVER FEVERRRR #fever #enhypen #kpop #engene ,26-04-2023
6982914167053290496,‘얼음깨’ MV 따라하기 얍~!!같은 가사 다른 상큼함여기에 모두 있지🤗#얍챌린지 #얼음깨챌린지 #BreakIceChallenge#2021년을잘보내는방법 #얼음깨 #BreakIce#다비있지 #둘째이모김다비 #ITZY #있지#VIVOTV #FEVER,09-07-2021
7208862745301715968,Anna's birthday party.#frozen #fever #elsa #anna #kristoff #tiktok ,10-03-2023
7006323657064614912,thank u so much for filming @suluniee! 🥺💞 @enhypen #kpop #enhypen #fever   #kpopinpublic #kpopdancecover #kpopfancam,10-09-2021
7201470205187443712,I want to see this in real life fr | #enhypen #NIKI #fyp #fypシ #foryou #engene #xyzbca #fever #viral #ni_ki #niki ,18-02-2023
7004084290023656448,#enhypen #kpopfyp #fever #smule,04-09-2021
7004755287366290432,Reply to @s_kkhu wear headphones 🎧 #enhypen #fever #lyrics #fypシ #neon #dark #kpop,06-09-2021
6969268182649555968,yes?? #ni_ki#enhypen#enhypenedit#nikienhypen#enhypenniki#niki#nishimurariki#riki#enha#engene#fever#enhypenfever#nikiedit#kpop#kpop#kpopedit#fyp#foryou,02-06-2021
7260805305137630208,Lord ganito ka po pala sa iba 😭🖤 Paradoxxx+ Bite Me + Tamed-Dashed + Fever + Polaroid Love #enhypen #schoolattack #fyp #paradoxxxinvasion #biteme #tamed_dashed #fever #polaroidlove ,28-07-2023
6917338775534324736,Thoughts from the ER #fever #hawt #little #medicine #wait #parents #measure #feel #accurate #hospital #mouth #nurse #doctor #emt #paramedic #sick #be,13-01-2021
6765827982624869376,여러분들의 뜨거운 사랑에 보답하여@강시원Xiwon  님과 함께 달아올라! ♡_♡#FEVERchallenge #JYP #박진영 #JYPark #FEVER #thatssotiktok #foryou,02-12-2019
7170072233304640512,"I completely gave up trying to find an answer for my chronic daily fevers. Every day, my temperature goes my 97 to 101 degrees F, and I don’t think I’ll ever know why. #chronicfever #lowgradefever #dysautonomia #hEDS #pots #endometriosis #dystonia #chronicurticaria #gidismotility #undiagnosedsickness #chronicfatigue #temperaturedysfunction #temperaturedysregulation #greenscreen ",25-11-2022
7046804771608562688,Lets hope I get to feeling better. #waxinated #skatetok🛹 #ffypp #sick #lowgradefever #sk8 #mask,28-12-2021
7078321092322069504,Autoimmune Fevers are a challenge for many of us. #autoimmunedisease #autoimmunediseaseawareness #chronicillness #fever #lowgradefever #fyp #spoonie,23-03-2022
7137111531736550400,"Oh, the fevers!! #fibromyalgia #fever #lowgradefever #chronicillness #chronicpain #spoonie #medicalgaslighting #fyp",29-08-2022
7261067425901300736,"✨ MedicalTikTok, Health Tips ✨ What temperature is a fever? 100.4 or higher. What is a “low grade fever”? SLIGHTLY above your normal temp, say between 99.6-100.3 BUT it’s not a true fever until it reaches 100.4F. Some studies even start at 101.  Did you know your temp will naturally vary depending on the time of day, like lower in the AM & higher in the PM?  ✨Follow to learn more about medical topics in a FUN way!✨ #fever #fevertemperature #iamisick #sick #kidhasafever #babyhasafever #momsoftiktok #blowthisup #emergencyroomemily #lowgradefever #sickwithfever #sickcantgotoschool #pyrexia #whatispyrexia #medicaltiktok #emergencymedicine #ernurse #nursingtiktok #sickwithflu #sickwithpneumonia #feverinkids ",29-07-2023
7002169823677467648,Reply to @dithlove14 evenin pretty sissy ko dito !sensya na#fypシ #foryou #lowgradefever #pain in my vaccination site#manageable,30-08-2021
7246760880677882880,"8 MONTH REGRESSION💟☀️ The 8 month regression is like a mini 4… yet sometimes it might not feel like that HOPEFULLY it’s short lived compared to that 4 month regression. During this time your little one will probably be teething alot which means… low grade fevers are too be expected. This is normal, but ALWAYS keep an eye on it and check with your provider if you have any questions!! #teething #lowgradefever #fever #kids #chiropractor #momhack #babytips #8monthregression #4monthregression #nashville Disclaimer: Please consult with your provider or licensed healthcare professional before attempting any activities related to the content in this platform!",20-06-2023
7192010526527114240,"My nemesis, autoimmune Fever! #Fever #lowgradefever #chronicillness #autoimmunedisease #ankylosingspondylitis #psoriaticarthritis #fyp #spoonies #pacing ",24-01-2023
7269545665120701440,Fevers! #fibromyalgia #lowgradefever #fever #chronicillness #youarenotalone #awareness ,20-08-2023
7087382466314472448,#duet with @buffbmore #lowgradefever #nope #imajustgo #kbye #HPSustainableSounds #PassTheBIC #bestie,17-04-2022
7177154308708846592,I’m hot. All the time. #chronicillness #chronicpain #psoriaticarthritis #spoonie #disability #misconceptions #invisibleillness #autoimmunedisease #lowgradefever #chronicfever ,14-12-2022
7202109602035551232,Raggedy AF toothache! #ihateithere #toothache #Infection #mouthhurts #lowgradefever #notfeelingwrll #raggedyafailmentoftheday #dentalinsurance #nodentalbillmoney ,20-02-2023
7073374425785175040,#lowgradefever,10-03-2022
7177813154158611456,Happy Friday! Let's talk about how it hurts our bodies to go to the dentist. #happyfriday #friyay #dentist #dentalpain #dentalchair #dentalhygienist #jawpain #migraine #neckpain #headache #dentalexam #dentalcleaning #dentalxrays #brotherinlaw #exhausted #bonepain #spinepain #paintok #chronicpain #fypage #fyp #fypシ #fibromyalgia #rheumatoidarthritis #ankylosingspondylitis #mentalhealthmatters #correctuseisnotabuse #cleanteeth #cavityfree #pearlywhites #lowgradefever #inflammation ,16-12-2022
7127457987282603008,Figuring it out one step at a time… #onestepatatime #health #chronicillness #blood #mosquito #mosquitobites #fever #lowgradefever #recurring #allergies #testing #fibromyalgia #chronicfatigue #cfs #ebv #epsteinbarrvirus #fatigue #ill #illnesscheck,03-08-2022
7053130646004321280,#lowgradefever #pain #whatsthediagnodis #anxiey #discooverdrive,14-01-2022
6937476286155688960,#pleurisy #lowgradefever #rashes #healthstory #medicalgaslighting #healthjourney #lupus #AntiphospholipidSyndrome #chronicillness #medical #believeme,09-03-2021
7305834905361976320,"To everyone who is battling IBD, you are not alone.✊🏻 It is a lonely battle that only the people going through it understands. Everyday you have to monitor your symptoms and everyday you need to know the difference of if your medicine is not working or just something you might have eaten that caused a reaction. This is important so you don’t end up in the hospital again. Keep holding on and fighting on👊🏻 #ulcerativecolitis #ibd #ibdawareness #ibdwarrior #fatigue #lowgradefever #furchildren #gsp #pomeranian #tired #inpain #painmanagement @Crohn’s & Colitis Foundation Shoutout to my amazing boyfriend for always being there for me during my dark times. I love you❤️@Ernesto A. Macias ",26-11-2023
7184219081300757504,"Feeling under the weather, but still playing 🥰 #lowgradefever #babycoldremedies #CapCut ",03-01-2023
7164036751860796416,Hate being sick 😭 #anotherdaylost #lowgradefever #sickaf🤒🤢 #feelinlikeapoptart  ,09-11-2022
7259368393311144960,#onthisday #stopgrowingupsofast #boymom #firststeps #threenager #tiktok #memories #awww #sweetbaby #babyfever #lowgradefever #love #fyp #lovehim ,24-07-2023
7112787403479337984,#nft #nftcommunity #nftcollector #nftnyc2022 #vid #snuffles #cough #lowgradefever,24-06-2022
6971454158339722240,Lil life update#lifeupdate#gay#lgbt#fyp#foryourpride#sick#lowgradefever,08-06-2021
6937834085100424192,#lupus#breastreduction #sunsick #rash #lowgradefever #doctortiktok #chronicillness #autoimmune #healthjourney #health,10-03-2021
7182952158130621440,*Has a cooling effect 😂 but yeah currently doing all the things to help my baby girl feel better... #FeelBetter #5MonthsOldBaby #LowGradeFever #InfantCare #5MonthsOldBaby #BabyGirlsOfTikTok #SickBabyTips #SAHM #MotherOfFour ,30-12-2022
6825876299886709760,#tiktok #fyp #fy pasupport po guys😊#afternoonfever,12-05-2020
7264807905185025024,"Siang yang hot, tetap goyangkan semangatmu..!! 🕺🔥  #afternoonfever #keepthefireburning🔥🔥 ",08-08-2023
7292704238096878592,Coldy Sunday #afternoonfever,22-10-2023
7111341084386724864,I’ve been using this for a week now and my night sweats have disappeared! #nightsweats #nightsweat #hotsleeper #insomnia #amazon #amazonfinds #amazonmusthaves #microinfluencer #microinfluencertips #microinfluencertiktok #prpackage #gifted #brandcollabs #collab,20-06-2022
7283691438192315392,Night sweats can be caused by several things! #drjarodward #thereisabetterway #teachyouhowtoheal #holistichealth #cellularhealth #nightsweatssuck #nightsweat #fyp ,28-09-2023
7096145540257156096,Common Causes of Night Sweats #nightsweats #sweating #hyperhidrosis #nightsweat #menopause #hotflashes #perimenopause #fyp #fypシ,10-05-2022
7194610912563727360,Night Sweats 🥵 #nightsweats #nightsweat #nightsweatsmenopause #nightsweatsnomore #menopause #fyp #fypシ #tiktoktaughtme #drjencaudle #sweating #sweat #sweatingcondition ,31-01-2023
7228880992981847040,"Replying to @donnamarie34 The Truth About Perimenopause.  Are you going through unexpected physical changes during midlife?  If so, perimenopause may be one of the reason behind it.  Perimenopause is the transitional stage before menopause, marking the end of your reproductive years.  For most women, it begins around 40 to 44 years old, but it varies among individuals.  As your hormones change, your periods eventually stop, and after 12 missed cycles, your perimenopause period is over.  Some common signs of perimenopause: hot flashes, night sweats, mood changes, decreased libido, sleep difficulties, vaginal dryness, joint and muscle aches, and headaches. Have you ever experienced any of these?  You don't need to suffer. You can still feel relief and manage these perimenopausal symptoms during your midlife. #perimenopause #perimenopausesymptoms #perimenopausehealth #hotflashes #nightsweat #moodswings #libido #sleep#jointpain #musclepain #headache #womenover40 #womenshealth",03-05-2023
7281469978404998144,😮‍💨🤌🏻🛐 #fyp #veinshands #veins #man #hombres #parati #xyzabc #fypシ゚viral🖤video   #fyppppppppppppppppppppppp #weakness #weaknesses #neck #parfum ,22-09-2023
7190474782159457280,"Hey French fries is my weakness, especially them checkers fries, n McDonald’s n Nathan’s too, ok all fries #portions #ineedmore #weakness #dietplan #comedy #fries #fyp #checkers @checkersrallys #thursday ",19-01-2023
6919954350739655680,The last one tho🥵🥵#foryou #fyp #theboys #ftb #viral #fortheboys #follow #trending #4u #boysonly #boys #facts #true #weakness,20-01-2021
6986214747406486528,Did this help? #minecraft#gaming#gamer#gamergirl#gamerboy#fyp#fypシ#foryou#foryoupage#foru#forupage#4u#fy#4upage#secret#weakness#weak#hack#helpful#hey,18-07-2021
7174843866531630080,#pregnancytiktok #help #theyarecheckingthebaby #highfever #weakness #negativecovidandflu what’s going on with my child and unborn grandson ,08-12-2022
7241623107251817472,Weak🫠 #fypage #getmefamous #runmyviewsup #him #justbemine #phsycho #weak #fakesituation #im18 #missya #weakness #gotmeblushing #fyp ,06-06-2023
7271927189149453312,What's your weakness 👀? #fyp #GlowUp #Aestheticreels #girlsweakness #Trendingreels #Explorepage #girlslikeus #girlslikeyou #weakness #aesthetic #Foryou #viral #bovs #fyp,27-08-2023
7100637145613782016,Would you use this interview answer? #careertiktok #whatsyourbiggestweakness #weakness #careeradvice #interviewtips #recruiter #interviewquestions,22-05-2022
7139010667054451712,Don't allow weakness get the best of you #weakness #cheated #obsession #retaliate #apostlejoshuaselman #koinoniaglobal #koinonia #christiantiktok #fyp #tiktok #win,03-09-2022
6824480959061101568,How to lure Ivy when bedtime. 🤓🤣 #foryou #dogsoftiktok #weakness #onlyhuman #fyp #shihtzu #goodnight #bedtimeroutine #petlife,08-05-2020
7172255920024456192,pov:[ boyfriends like a starboy>>> 🫀🫵🏼💋🗣️ look at EACH pic 😸😻 #foryou #starboy #xyzbca #onmykness🧎🏻‍♀️ #weakness i wish (crap>>> 🤭🤫) ,01-12-2022
7244894500714236928,Goat sc #itachi #sasuke #kabuto #anime #naruto #foryoupage #viral #edit #xyzbca #goat #weakness #risks #fyy #fyp ,15-06-2023
6837591524553837568,Honestly tho👀👀👀 #meme #weakness #HomeDecor #summerofgaming #mha #myheroacademia #fyp #foryou #xyzbca #keepingitcute #anime #funny #comedy #viral,12-06-2020
7275590920320437248,#datos #artesmarciales #blackflash #jujutsukaisen #animeedits #anime #weakness #viral #fyp #manga #spoilers #final,06-09-2023
7055816690181016576,The end is the best part #fyp #funny #kind #singing #running #strength #weakness,22-01-2022
7193498365676588032,Hat Backwards = Fire Hydrant #fypシ  ##hotterthanfishgrease #futurehusband #weakness #bluecollarboys #military #seabee 💧,28-01-2023
6758656712594574336,👉Namma Ellarukum 1 Periya #weakness Erukum Theriuma❓️🤔Watch till end👆Soodu Soranakettadhu Namma🖤#be_positive👍 #rps_murugan #ownvoice #motivation,13-11-2019
7299845342219062272,my favorite😫😫😫😫 #fypシ #weakness #1millioncologne ,10-11-2023
7218885807510260736,no #foryoupage #fyp #yes #usedme #weakness #relatable #ohwell #friends ,06-04-2023
7272796494363659264,#viral #weakness #fyp #parati #jujutsukaisen #animeedits #anime ,29-08-2023
7151475958967651328,So many questions to answer. Help me. #humor #trend #redhead #weakness ,06-10-2022
6698709441061063680,#reveange #mysilence #weakness #itsbeginning #myrevenge,04-06-2019
6915563390991633408,#day2 #covidvaccine #sideeffects #pfizer #Mrna #extreme #jointpain #fatigue #headache #lossofappetite #2021,09-01-2021
7064447782542642176,#depression #sad #fatigue #lackofinterest #lossofappetite #insomnia #cantsleep #moodswings #liftmood #relief #help #liver  #positivevibes #vibration,14-02-2022
7220648131069774848,Indigestion or Loss of Appetite? See this Video!! #theayurstudio #indigestionrelief #indigestionproblem #lossofappetite #ayurveda ,11-04-2023
7112455716878928896,#depression #sad #fatigue #depressed #lackofinterest #lossofappetite #insomnia #cantsleep #moodswings #liftmood #liver #positivevibes #vibrationtherapy #vibration #help #relief #oviedo #orlando #casselberry #wintersprings #longwood #altamontespringsfl #altamontesprings #acupuncturenearme #acupuncturist #acupuncture,23-06-2022
7281597210846891008,Loss of Appetite ☹️ Home Remedies in Pashto by Dr Mustaqeem Medical awareness and Information Videos بھوک کو کیسے بنائے؟ لواگہ ولی نہ جوڑیگی؟ #lossofappetite #homeremedies #pashto #drmustaqeem #medical #information #awareness #videos ,22-09-2023
7262015382196603904,ID: @LoicPrigenttiktok #models #tiredness #fashionweek #runwaymodels #show #anokyai #fransummers ,31-07-2023
7216698972159757312,#runes #energy #energyhealing #manifestation #manifest #witch #witchcraft #witchtok #witchtips #spirituality #spiritualtiktok #energytiktok #sigils #symbols #energy #energyhealing #energyprotection #protection #health #fatigue #tiredness #people #satan #worshipper #fy #fyp #fypシ #fypage #fypシ゚viral #foryo #foryou #foryoupage #foryourpage #for #foryou #foryoupageofficiall ,31-03-2023
7304803200081595392,It’s a hard thing for some1 who really loves food #fyp #foryou #viral #real #relatable #foryoupage #tiredness #sadness #ed ,23-11-2023
7133095554174782464,#foryoupage #fyp #5pasidebine #sleepover #tiredness,18-08-2022
7195094044484176896,Im here to talk #youcantalktome #sh #help #pain #mentalhealth #deserve #foryoupageofficiall #foryou #depressed #tiredness ,01-02-2023
7134094089355611136,#fypシ #maladiemental #tiredness #jevaisbien ,20-08-2022
7094409559153986560,comments #foryou #tiredness #depression #sad #awareness,06-05-2022
7155837149714058240,"Signs you may have #lowiron which can lead to #anaemia !  iron deficiency is very common and is easily reversed with the correct dosage of iron tablets or liquid 💊 #learnwithnyrah low iron deficiency symptoms can also include being tired or out of breath, try eat more high iron based foods such as spinach & lentils  #irondeficiency #tiredness #fatigue #hairloss #brittlenails #dryskin #paleskin ",18-10-2022
7279450035245435904,How to survive during fashion week? Models answer || @LoicPrigenttiktok #models #fashionweek #tiredness #runwaymodels ,16-09-2023
7156587664538373120,"Signs you may have #lowiron which can lead to #anaemia !  iron deficiency is very common and is easily reversed with the correct dosage of iron tablets or liquid 💊 #learnwithnyrah low iron deficiency symptoms can also include being tired or out of breath, try eat more high iron based foods such as spinach & lentils  #irondeficiency #tiredness #fatigue #hairloss #brittlenails #dryskin #paleskin #chewingice #viral #fyp ",20-10-2022
7288219576574282752,#love #CapCut #viraltiktok #fypspotted #fypspotted #tiredness #TIKTOKKOREA #Notice #🥰🥰🥰🥰❤️❤️❤️ ,10-10-2023
7259176522857171968,"Masyaallah .. ustaz wadi dah try u all bila lagi? How do you manage ur stress level?? What causes your stress?  What have you tried to bring down your stress levels? Did you know?? Stress causes MORE health problems  By having high stress levels, your immune system isn’t working as well as it should.💚 #lrstressoil #stressoilbylr #stressoilbylindarafar  #mentalhealth #attraction #anxiety #emotionalhealth #tiredness #stressmanagement #anxious #love #panicattack #psychotherapy #mental #psychologicallife #help #stressreduction #music #wellness #therapist #facts #psychological #cognition #dream #stressaway #stressoil #oilforanxiety #breathdeeply #meditation  P/s New stokist & Agent waanted🤝",24-07-2023
7308636258086013952,"Have you ever noticed the dark circles on the back of Micheal Phelps, the Rock, and Benzema? It's a traditional Chinese therapy called cupping, which can help those players to relax. Does it hurt? Follow our friend Derek to figure out how it works! Are Eastern and Western cultures completely different? No! Get to know more about cultural commonalities with us in our program 'Different Yet Same'. Please don't hesitate to share your favorite relaxing way with us in the comments! #DifferentYetSame #DerekInChina #LearnChinese  #Chinese  #mandarin  #Chineselearning  #funny  #learnOnTiktok  #fyp  #foryou  #Chineseculture  #Beijing  #中文  #汉语  #文化 #中式理疗 #拔罐  #massage  #chinesetherapy  #traditional  #therapy  #bubble  #bath  #enjoy  #relief  #relieve  #pressure  #tired  #tiredness  #cupping  #Phelps  #circles  #relax  #Benzema  #theRock  #pain  #hotcompress  #coldcompress",05-12-2023
7288218750032169984,#fypシ #goodvibes #TIKTOKKOREA #tiredness #fypspotted #viraltiktok #viraltiktok #viraltiktok #CapCut #love ,10-10-2023
6972315966369795072,Can you relate ? #gymworkout #adidaschallenge #sleepyhead #tiredness #fitnesslife @adidas,10-06-2021
7308633185422756864,What do you usually do to treat your physical fatigue? Have an enjoyable bubble bath or practice yoga poses? Our friend Derek introduces you to traditional Chinese massage as a new rejuvenation method. Let's experience it together! Are Eastern and Western cultures completely different? No! Get to know more about cultural commonalities with us in our program 'Different Yet Same'. Please don't hesitate to share your favorite relaxing way with us in the comments! #DifferentYetSame  #DerekInChina  #LearnChinese  #Chinese  #mandarin  #Chineselearning  #funny  #learnOnTiktok  #fyp  #foryou  #Chineseculture  #Beijing #中文  #汉语  #文化 #中式理疗  #拔罐  #massage  #chinesetherapy  #traditional  #therapy  #bubble  #bath  #enjoy  #relief  #relieve  #pressure  #tired  #tiredness  #cupping  #Phelps  #circles  #relax  #Benzema  #theRock  #pain  #hotcompress  #coldcompress,05-12-2023
7227524267393436672,Les recomiendo este super secreto para cuabdo se sientan cansados.  Se trata de estimular puntos de acupresión para recuperar energia mientras respiramos profundo para subir el nivel de energía también.  Si les pareció útil solo les pido que compartan porque es un acti de bondad compartir el bienestar. #Cansancio #Agotamiento #DolorDeCabeza #TiempoLibre#Tiredness #Tired #Headache #QualityOfLife #pilatesmarcelapedraza ,29-04-2023
