id,desc,createTime
7283487868859829248,"Kung may sakit ang anak mo, huwag na huwag mo gawin ang mga bagay na ito #modernparentingmommycommunity #mommypehpot #parenting #mommylife #mommytiktoker #mommytiktokph #mommyhacks #lagnat ano gagawin kapag may sakit si baby",27-09-2023
7158709369159322624,#lagnat #codm #foryou #fypシ゚viral #rilorfek #wallybayolab0ld #ambatukam ,26-10-2022
7165295689180679168,😐😐#lagnat #codm #foryou #fypシ゚viral #rilorfek #wallybayolab0ld #ambatukam ,13-11-2022
7130577975245933568,Pano nga ba i-compute ang #Paracetamol na ibibigay natin sa ating mga anak gamit ang #BiogesicForKids #Unilab #MasarapMagpagaling #pinoyMD #TiktokPediaDoctor #Fever #Lagnat #COVID19,11-08-2022
7163985028848864256,enhypen dance cover with mga nararamdaman ng aking puso:'( #fever #lagnat #angsakit #ouch #kpop #fy @enhypen ,09-11-2022
7146371442349706240,#lagnat #foryou #fypシ゚viral #wallybayolab0ld #rilorfek,23-09-2022
7205830282581249024,"Replying to @Geralden Obispo “Buntis kapa naman,Salamat Mahal ko” kung pwede lang akuhin yung sakit gagawin ko wag lang sila ang magkasakit @BossJapz 🥹. Gan’to ako sa mag-ama ko lalo na kay Atarah, pag may mga sakit sila hindi ako mapakali 🥹. #fypシ゚viral #mrsjapzfamily #mrsjapz #foryou #lagnat #bossjapz #family #mrsjapzandatarah ",02-03-2023
6989050268721712128,i'm so hot in the last pic *literally* #fever #lagnat #repost #enhypen #engene #merch,26-07-2021
7185573251538586624,Normal ba magkaroong ng UBOT SIPON at LAGNAT ng SABAY ang 2 MONTHS OLD and BELOW na baby? #ubo #sipon #newborn #lagnat #fever ,06-01-2023
7144972108609752064,#lagnat #codm #codmmemes #foryou #fypシ゚viral #rilorfek #ambatukam,19-09-2022
6769048382058122240,subukan na ang hack na ito #fyp #lagnat,11-12-2019
7120767312227011584,Lord help😭 #glutalipo #lagnat #fypシ #tiktok,16-07-2022
7135732563368266752,#kindergarten #lagnat #bundok,25-08-2022
7142001283812051968,SND boys check✔️#lagnat #codm #foryou #fypシ゚viral #codmmemes #ambatukam,11-09-2022
7251147028611255296,"‼️ Akala ko noon dapat may “yelo” or malamig. Buti nalaman ko itong Tepid Sponge Bath Technique. Big help sa may mga anak na maliliit at babies, nakaka worry pa naman kapag sila ang may fever. #fyp #momtip #tepidspongebath #momhacks #tipidmommytips #motherhood #buhaynanay #lagnat ",02-07-2023
7135609280090213376,I miss ur old content😢 @geistplayscodm #lagnat #codm #fypシ゚viral #foryou #codmmemes #ambatukam,25-08-2022
6982506180442704896,#myapo #maysinat #foryou,08-07-2021
6982504205114182656,#maysinat #myapo ##foryou,08-07-2021
6933009705895840768,#maysinat Mee🙁,25-02-2021
6817307079502613504,#walagana #bored #maysinat,19-04-2020
7046329136826174464,#maysinat #myniece kawawa naman😔,27-12-2021
6986478399388716032,"Reply to @rowellmaica0 ito na lods, salamat... 🥰🥰🥰 #foryou #sexymomaniyo 💁 lang energy masyado #maysinat 🙏 for me. thanks tc iKaw... 🥰🥰🥰",19-07-2021
7271477576193887232,#maysinat payan#,26-08-2023
7139457447491636224,#maysinat pero parang balewalaಠ_ಠ,04-09-2022
7089968528438119424,#maysinat,24-04-2022
7174199325793291264,#colorfulhair  #maysinat parin🤧kaya ganan Ka lamig,07-12-2022
6795026874004261888,#MaySinat #CheckUp,19-02-2020
7285685292689099776,#fypspotted💞💖💝💕💕 #alwaysloveyou #batangcute #maysinat #maritesspotted ,03-10-2023
7285565405932915712,#fypspotted💞💖💝💕💕 #hindinakapasok #alwaysloveyou #batangcute #maysinat ,03-10-2023
7248227413564361728,#maysinat #🥺❣️💞fyp____💖💘💖💘 ,24-06-2023
7281887363070954496,#maysinat  ako🥺🤧🤒🤕,23-09-2023
7249270963014011904,#maysinat #Ugly😘#foryoupage❤️❤️ ,27-06-2023
6954976059146128384,#sarapbuhay#maysinat yan kaya maaga nkatulog.,25-04-2021
7297949589296925696,#bebeyarn😘😊 #maysinat ang bebe Sean na yan😌,05-11-2023
7249267073149373440,#copylinkk #maysinat #copylinkk ,27-06-2023
7048630567906233344,hopefully that will come true🙏☺️#maysinat pa Yan🤣,02-01-2022
6903692543947590656,#masakitanglalamunan#naulohanlang#naulohannghipon😁😁😁😁,08-12-2020
7065110063735835648,Kailan kaya ako makaka kain ng matiwasay?!😩💖#fypシ #fyp #masakitanglalamunan,16-02-2022
7253956060799634432,Replying to @khulassa10   Congrats sa DC @fyter_lalalyn24🌹 🤗🎉 #dc #ofw #pinoytiktok #makatinglalamunan #health #mrnurse2 #ameripino_nurse2 #🔥unstoppable3🔥 #tropangsabog💪 This video is for entertainment. Please your doctor for questions. Source: Mediko.ph#greenscreen ,09-07-2023
7253341386857024512,"Kung kumakati ang iyong lalamunan, subukan ang mga sumusunod na home remedies: https://pinoyhealthtips.net/blog/5-simpleng-gamot-sa-makating-lalamunan/ #makatinglalamunan #gamot #homeremedies #pinoyhealthtipsnet",08-07-2023
7300059127772957696,Paano maalis ang Ubo at Makating lalamunan? Try mo ito. #makatinglalamunan #uboatmakatinglalamunan #soarthroatremedy #dxnproducts #zhimint #zhimintcandy #christyanvaldezshop #ganoderma #gamotsamakatinglalamunan ,11-11-2023
7091290059214752768,#makatinglalamunan#daddychubzs #SummerPigilToGigil ##fyp,27-04-2022
7170862165040090112,Dry Cough🗣️#ubo #makatinglalamunan,28-11-2022
7231099184537930752,#duet with @Queen Noveen #sipon #makatinglalamunan #toungtwister #struggleisreal ,09-05-2023
7240849695302568960,BUMABABA daw Ang SUGAR nya kapag nag i- SPRAY ng #MAGNESIUMSALTSPRAY #ALMORANAS #MASAKITnaBALAKANG #MAKATINGLALAMUNAN NO MORE sa MSS! TRY IT TO BELIEVE IT😊 Magnesium Salt Spray  NO Chemicals Only Minerals! 💯 PROVEN 💯 TESTED 💯 EFFECTIVE #MAGNESIUMsaltSPRAY  #NATURALnaPANLUNAS   #health Order na! 👇👇👇   tiktok.com/@drexell2013 #fyp #health #diabetes #diabetic #backpain #sorethroat ,04-06-2023
7240857448981007360,BUMABABA daw Ang SUGAR nya kapag nag i- SPRAY ng #MAGNESIUMSALTSPRAY #ALMORANAS #MASAKITnaBALAKANG #MAKATINGLALAMUNAN NO MORE sa MSS! TRY IT TO BELIEVE IT😊 Magnesium Salt Spray  NO Chemicals Only Minerals! 💯 PROVEN 💯 TESTED 💯 EFFECTIVE #MAGNESIUMsaltSPRAY  #NATURALnaPANLUNAS   #health tiktok.com/@drexell2013 #sorethroat #diabetic #diabetes #backpain #health #fyp #viral #trending ,04-06-2023
7253028587916364800,5 Gamot sa Makating Lalamunan READ full article here 👉 https://pinoyhealthtips.net/blog/5-simpleng-gamot-sa-makating-lalamunan/ #makatinglalamunan #itchythroat #pinoyhealthtipsnet,07-07-2023
7197285691846315008,#goodbyeubo #gamotsaubo #nocough #nocoughpatch #tanggalubo #forkidsandadults #makatinglalamunan #hika #coughinkids #fypspotted #trending #affordable #viral #slgf #fyp #foryoupage #safeandeffective ,07-02-2023
7313646789519887360,paano matanggal ang makating lalamunan? Try mo ito. #makatinglalamunan #soarthroat  #zhimintdxn #dxnzhimint #candy #trendingcandy #viralcandy #tiktokfindsph2024 #dxnproducts #ganoderma #plegm #foryou ,17-12-2023
7302452070265785344,"sabi inom ka lng kunti,pero bkt minayat maya muna🤦🥲 HAHAHHAHA #highlights #suka #makatinglalamunan ",17-11-2023
7214514685528411136,#tanggalplema #tanggalkati #makatinglalamunan #acetylcysteine #fyp ,25-03-2023
7201023214603062272,Oramed #oralhealth #MakatingLalamunan #FMCHealth,17-02-2023
6935654143910611968,#homeremedy #sipon #makatinglalamunan #sheilaheu #foryou #foryoupage 😭 pagaling kana self...,04-03-2021
7120587175258885120,#crazygirl #tiredtopretend😭😭😭😭😭😭 #nahihirapanhuminga,15-07-2022
7104246166182726656,#nahihirapanhuminga@airajoyuban3,01-06-2022
7202006441366998016,PORTABLE NEBULIZER #nebulizer #portablenebulizerforchildren #meshnebulizer #forbaby #forkids😋 #foradult #ashma #ubo #hika #nahihirapanhuminga #tiktokspotted #9hashtags #foryoupage #foryou #fypシ #affiliatemarketing #affiliatemarketingforbeginners #clickyellowbagtoorder ,19-02-2023
6930200474029214720,#fypdongggggggg #fypシ #tiktokplsdonttakethisdown #hospital #nahihirapanhuminga,17-02-2021
6808893548520393728,#pinapatuligniyapobabaynamin#foryoupage #nahihirapanhuminga,27-03-2020
6703804062187408384,#nahihirapanhuminga,18-06-2019
7288511885282921472,Replying to @janelim35 for nose problems sagot ka nang poysian inhealer very affordable and very handy pa...#viral #fyp #kmtfriends👑😻 #kmtfriends🐱👑 #kmtf #proudkmtf #noseproblem #noseallergy #allergicrhinitis #poysianinhaler #nahihirapanhuminga #inhealer #affordable ,11-10-2023
7000191368945519616,#tik_tok #foryou #foryoupage #nahihirapanHUMINGA #fypシ #copylink💓,25-08-2021
7277057976760912896,gagamitin ulit Kita mamaya#blacktiktok #fyppppdonggg #fypppp #nahihirapanhuminga,10-09-2023
7264439806921427968,Labad na gani ang ulo samotan pa jud sa agtang 🤣#batol #kathniel #fypシ゚viral #masakitangulo #agtang ,07-08-2023
6992486865987226624,#duet with @naeemwolfpack 😂😂😂#masakitangulo #nabatukanangloko #takutinmopa #batokisreal #mambabatok 😂😂😂😂,04-08-2021
7142669685819968512,pang walo na po ako sa dc nato🥹🫶🏻 #fypシ゚viral🖤tiktok #fyppp #masakitangulo #kapelink #adiksatiktok,13-09-2022
7298041503451024384,Mahirap sumakit ang ulo 😂😂 #fyp #foryoupage #trending #masakitangulo ,05-11-2023
7142424258130594816,kakauwi ko lang po #fyppp #masakitangulo #kapelink #adiksatiktok,12-09-2022
7143101377856818176,"baka mabulok sa drafts , next time nalang po Yung nagpapanotice, medj Hindi pa kayang nagasayaw🥲 #adiksatiktok #masakitangulo #fypシ゚viral🖤tiktok",14-09-2022
6832022911914642432,Ngumingiti yan pero malungkot yan😔😔😔 #sumasayaw #pero #masakitangulo Nagtiktok kana nga hindi kapa din okay😕,28-05-2020
7141350701468257280,Replying to @ms.oxygen_04 kahit Po pagod tulog lang Tayo😅 #fyppp #adiksatiktok #fypシ #masakitangulo ngulo,09-09-2022
6832361334819130368,#react to @lloyd283 #masakitangulo #binibiyak🤭 #goodnight #godbless_us_all,29-05-2020
7142633619331271680,Replying to @robertdelossantos6 thankyou po . #fypシ #fyppp #masakitangulo #kapelink #adiksatiktok,12-09-2022
7142637363301223424,Replying to @robertdelossantos6 good morning po ☺ #adiksatiktok #kapelink #masakitangulo #fyppp #fypシ゚viral🖤tiktok,12-09-2022
7142892713552317440,🥲 #10❤️kita_copylink_doubletap❤️🌈🌱🥀 comment done. #fypシ゚viral🖤tiktok #fypシ #masakitangulo #puyat #adiksatiktok #11_50pm_post,13-09-2022
7142314214307236864,Replying to @jhaneotchia pasensya po at madilim Wala po kase akong area na mapagsayawan 😅 #masakitangulo #adiksatiktok #kapelink #fypシ゚viral🖤tiktok,12-09-2022
7142320475316833280,I am proud to have had such a good mother #adiksatiktok #kapelink #masakitangulo #fyppp kapelingk guys🥺,12-09-2022
7141553019086179328,"Replying to @rosedumalag889 goodmorning Po, thankyou po☺️ #adiksatiktok #fypシ゚viral🖤tiktok #fyppp #fypシ #masakitangulo",10-09-2022
7141377014728068096,Replying to @whenzoo Yan Po muna😅 10❤️? comment done and copylink☺️ #adiksatiktok #fypシ #fyppp #kapelink #masakitangulo,09-09-2022
7174956604884896768,#WhiteFlowerMyPerfume #MasakitAngUlo #tigulsnako🤦 ,09-12-2022
7143551192751246336,forda daming sasakyan 🤦 #fypシ #adiksatiktok #masakitangulo #10❤️kita_copylink_doubletap❤️🌈🌱🥀 #kapelink,15-09-2022
7141357269601782784,"Replying to @hakamaeu123 kahit pagod at puyat tulog Ang sayaw, thank you Po. 20❤️? comment done☺️ #kapelink #adiksatiktok #fypシ #fyppp #masakitangulo",09-09-2022
7142677883226557440,practice lang medj hindi ko pa kase alam😅 #fypシ #fyppp #masakitangulo #kapelink #adiksatiktok,13-09-2022
7142821260685347840,kakamiss tong dc na to🥺 pacopylink po🥺 #adiksatiktok #kapelink #masakitangulo #fypシ #fypシ゚viral🖤tiktok,13-09-2022
7147717731629009920,bahala na to kanya kanyang step na to! ahhahahahahaha @cherieee   #studenteducation  #fyp #masakitangulo ,26-09-2022
7143508282534071296,huling sayaw😓eto na muna #fypシ #adiksatiktok #masakitangulo #10❤️kita_copylink_doubletap❤️🌈🌱🥀 #kapelink,15-09-2022
7142280676010658816,mukhang halata yata ah #fyppp #kapelink #adiksatiktok #fypシ゚viral🖤tiktok #masakitangulo,12-09-2022
7143116104892795904,Hindi po ako makapagsayaw🥲#angas   #fypシ゚viral🖤tiktok #masakitangulo #adiksatiktok #10❤️kita_copylink_doubletap❤️🌈🌱🥀,14-09-2022
7143549614111771648,TikTok oum maayos ayos na pakiramdam eh 😅 #kapelink #10❤️kita_copylink_doubletap❤️🌈🌱🥀 #masakitangulo #adiksatiktok #fypシ,15-09-2022
7244844515079539712,Reason Bkt masakit ang ULO! #fyp #fypシ゚viral  #masakitangulo #meme ,15-06-2023
7142672342919990272,elep sasayawan nito🥺 #adiksatiktok #kapelink #masakitangulo #fyppp #fypシ,13-09-2022
7216567014364548096,#gandanimaam #biglaanghilot #masakitangkatawan,31-03-2023
7258089904553380864,Stress out lately? Must try FRESH AROMATHERAPY GREEN TEA ✨ #vfresharomatherapy #lakasmakafresh #rollit #aromatherapy #eucalyptusoil #eucalyptus #bluecross #stressrelief #stressreliever #selfcare #selflove #masakitangkatawan #budolfinds #budoloftheday #budolfindsph #budolpamore #budolshopintiktok ,21-07-2023
7278372794545589248,Pero feeling ko mas kailangan kita 🤭🙄😘 #jennyintheusa #masakitangkatawan #kailanganngpahinga #tagalogdubbed #filipinodubbed ,13-09-2023
7138759323789937664,#masakitangkatawan #arawarawnahuhulogsaiyo #kilig ##funny #tiktokphilippines🇵🇭 #mamaemma71 ,02-09-2022
7120655666317921280,#masakitangkatawan 🙂 #Hilot 😁💪👉👌,15-07-2022
7116121211310001152,#kapagpusoangnasaktan #alaxan #masakitangkatawan #alak,03-07-2022
7275910608598371328,Literal na masakit ang katawan hahaha #morningsessiondone #buhayguro #masakitangkatawan #kulangsapahinga #fyp #foryou #forupage ,07-09-2023
7266338850966932480,#masakitangkatawan ,12-08-2023
7217447633961487360,Pero feeling ko mas KAILANGAN kita 😚😚 #masakitangkatawan ,02-04-2023
7180813477123050496,#duet with @Boy Abunda #napapagodperodisusuko #masakitangkatawan #relaxingsounds #relaxingvideo #relaxingvibes #relaxingtime #pageforyou🦋 #fypspotted💚💚💚🥰🥰🥰❤️❤️❤️🙏🙏🙏❣️❣️❣️🌹🌹🌹🎄🎄🎄 #fypシ #fyp #repostedvideo #spotted @Life is Good ,24-12-2022
7279221182677699584,#nakapagtataka #nevergiveup #nagsasawa #napapagod #fyp #sleepy #notfeelingwell #ubo #sipon #masakitangkatawan #stress #iwanmonaako #fyp #addyour ,16-09-2023
7306663428842638336,#masakitangkatawan #fyp #camping ,28-11-2023
6971205301425015808,#VibinAGAIN #MASAKITangKATAWAN #TRUCKINGCHECKER ulan at init bubunoin,07-06-2021
7266716364319017984,#justforfun#masakitangkatawan#maskailangankita#fyp #foryou #fypシ ,13-08-2023
7118215629445827584,#beforebedtime#masakitangkatawan#Alaxan😝😝,09-07-2022
7006623223039265792,#masakitangkatawan,11-09-2021
7286311646111304704,Yung subrang hagard muna😔😔 #eyebags  #hindipamakakainnghusto  #masakitangkatawan  #kayunlangulitnakatiktok ,05-10-2023
7264580640119704576,💪🏼😭🤳🏼😆💪🏼🤣🤳🏼 masakit payan yung katawan ko pero g trend ehh#trend #masakitangkatawan ,07-08-2023
7259262534807669760,trending na salonpas roll on! #trending #hisamitsu #japan #salonpas #rollon #roll #liquid #viral #pain #paindrelief #painreliever #masakitangkatawan #masakitangkasokasohan #patch #fypシ #new #sealed #foryoupage #fypシ゚viral #viral #trendingnow #budol #tita #musthave #musthaves #tito #titamusthave #titamusthaves ,24-07-2023
7125464400768683008,@CapCut #TEMPLATE #masakitangkatawan#tiktokphilippines🇵🇭 #fypシ #xyzbca,28-07-2022
6933600167983680512,🤣🤣🤣m22log na nga tau 🤣🤣🤣#masakitangkatawan kaya nagsayaw 😂😂😂😂😂😂😂😂😂😂😂😂,26-02-2021
7297733521152445440,#foryoureels #fypシ #foryoupage #fbreels #fbviral #fbreelsvideo #fb #reels #siftedsweets #efficascentoil #masakitangkatawan #customizedcakes ,04-11-2023
7288375523707735040,gusto muba mawala Ang pananakit ng katawan subokan Ang #bfclabjointformulaforosteo #BFCLabJoint #pananakitngkatawan #rayuma #jointpainrelief #foryou ,10-10-2023
7258899437513149440,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #tiktokmademebuyit #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong ,23-07-2023
7279791953024125952,gusto moba mawala Anginyong pananakit ng katawan subokan Ang BFClab joint #foryou #pananakitngkatawan  #fyp #marketingshop ,17-09-2023
7286784194586430464,Makakalimutin ka ba at tila nakakaramdam din ng mga tusok-tusok o pananakit sa talampakan at  sa mga kamay.I try mo na ang #acaiberrysupplement: #vitafix #acaiberryextract #acaiberry #healthytips #cholesterol #BFCLab #nerves #nervefunction #fypシ  #fyp #pananakitngkatawan ,06-10-2023
7290766818610793472,pananakit ng tuhod siko braso anonga ba ang supplement na makaktulong satin #BFCLabJointFormulaforOsteo #pananakitngkatawan #highlights #fyp ,17-10-2023
7197081345862962176,#SlurpeeRun  #pananakitngkatawan #asthma ##hika #halak #ubo #varicose #athritis #rayuma #pasma #lamig #ginseng #ginsengoil #koreanginsengoil #viralvideo #viral #ph #tendy #trending #alternativemedicine ,06-02-2023
7196188001678953472,,04-02-2023
7265508414418193408,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,10-08-2023
7264794542816201728,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,08-08-2023
7265508437650459648,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,10-08-2023
7264792583283526656,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,08-08-2023
7265508370604444672,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,10-08-2023
7254043983523990528,"👉""ZYNERGIA EXPRESS RUB""👈 #BENEFITS  🫒 Insect repellent - Ipahid lamang sa braso, Binti para Hindi ka dapuan ng Lamok, alternative pain reliever sa:👇👇👇 😍 MUSCLE PAIN  😍 HEADACHE 😍 ARTHRITIS 😍 UBO 😍 SIPON 😍 JOINT PAIN 🫒 NATURAL na HAPLAS gawa ito sa  NATURAL INGREDIENTS 👇👇👇 💚 MENTHOL 💚 LIME OIL 💚 LAGUNDI 💚 SAMBONG 💚 HERBA BUENA 💚 DAMONG MARIA 💚 ROMERO Grab yours Now ! Love your body and stay Healthy 😍 DM/PM for Orders Mobile phone ( 0947-6027-281) #sipon #lagnat #trangkaso #pananakitngkatawan #baradoangilong #stressrelief #nahihilo #sakitnguloko🥺🤕 #fyp #zynergiahealthandwellness ",10-07-2023
7287778905862212608,VAPORIN OIL madalas ka bang nakakaramdam ng mga ito #sakitngulo #pananakitngkatawan #katikati #masakitnalalamunan ,09-10-2023
7265508342108392448,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,10-08-2023
7265138157857819648,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,09-08-2023
7265138101041908736,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,09-08-2023
7265138063360199680,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,09-08-2023
7264794825680079872,Ginger Essential Oil ni Doc Willie Ong @doc_willie #ginger #gingeressentialoil #gingeressentialmassageoil #oinment #tiktok #tiktokshop #trending #viral #docwillieong #doc #buy1take1 #review #gingeressentialoil #tiktokbudol #tiktokfinds #budolfinds #affiliatemarketing #affiliate #affiliatetiktok #affiliatemarketingforbeginners #TikTokMadeMeBuyIt #foryou #foryoupage #fyp #fypシ #fypシ゚viral #fypage #zeinabharakefanpage_ #fanpage #freeshipping #waisnamisis #waisnananay #nanay #tatay #tatayfinds #nanayfinds #xyzbca #pananakitngkatawan #pampahid #highblood #willieong,08-08-2023
7270817125642587136,Natural Medicine para sa mga nagtatae #naturalmedicine #pagtatae #diarrhea #stomachpain   #diet #nutrition #tips,24-08-2023
7157667513713576960,MABISANG HALAMANG GAMOT SA PAGSUSUKA AT PAGTATAE NG ASO.. #LearnItOnTikTok #legit #V25WanderTheNight #kadogsremedies #solidkadogs #solidkadogs #kadogs #distemper #parvo #pagsusuka #pagtatae ,23-10-2022
7193145607534545920,#paragis #paragiscapsule #foodsupplement #ovariancyst #myoma #irregularmenstruation #cervicalpolyps #hypertension #diabetes #uti #almoranas #pagtatae #balakubak #fever #epilepsy #goiter #asthma  marami na po ang napagaling ni Paragis capsule at baka maging isa kana din dun... pa click nlang po ng yellow basket para bumili #fypspotted #tiktokrecommendations #tiktokbudolfinds #tiktokviral #viralvideo #CapCut #PepsiApplePieChallenge ,27-01-2023
7133474834033462272,Replying to @khaiden016 hi.              #docnoy #katoothz #dentist#doctor #teeth #baby #pagtatae #food #subo,19-08-2022
7296779894321679360,Isa sa pinaka nakakakaba ay pag nagtatae si baby. Ito ay dahil sa ang bilis madehydrate ang mga babies natin compared sa ating mga adults kaya ilang beses lang na nagtae ay sobrang tamlay na. 😭 #baby #babycare #diarrhea #babyillness #pagtatae #amoebiasis #viraldiarrhea #homeremedies ,02-11-2023
7241100782563642368,Signs ng Dehydration ng batang nag tatae at nagsusuka? Dr. Pedia Mom is willing to help how to know kung dehydration na ba ang nangyayari sa iyong baby. #drpediamom  #pagtatae  #pagsusuka  #kamayninanay,05-06-2023
7188433709664652288,palakas kna baby ko😢 sana Kay mama nalang Yan 😢 bili na Po kayo sa TikTok shop ko 🙏🙏 #pagtatae  #bilaterialpnuemonia  #labarnlang💪💪 ,14-01-2023
7260895391003036672,#erceflora #LBM #pagtatae #nomoreyakult #noyakult ,28-07-2023
7245481659225721856,"SA MGA 1st time mom dyan na ito yung problma ngayon n baby kto yung mabisa maibibigay natin , Ligtas ang my alam. #dehydration #pagtatae #lbm #rota #rotavaccine #teething #dehydrated #diarheaawareness #diarhea #ligtasangmayalam ",17-06-2023
