tweet_id,user_id,username,post,date_created,lat1,long1,lat2,long2,lang
1768080173222818005,1481939094,starryooh,"Iniisip ko pa lang, nanghihina na agad ako kung isasama nila sa line up yung My Star, Bad Bye, Destiny, Better, WDCE, Better than I Thought https://t.co/WGhGhBuNcz",2024-03-14T01:02:17.000Z,,,,,tl
1768077447671738719,1760838994659823616,itskayelsi_,"Nag sick leave na nga work, opo. Nanghihina na yata ako dahil walang paramdam yung dalawa. Hahaha Eme. KrisshRome KrisshRome parin kahit may sakit, opo. 😂",2024-03-14T00:51:27.000Z,,,,,tl
1768077406534008976,868843972872896513,kimbebeeee,NANGHIHINA AKO https://t.co/FVAJeEtsnz,2024-03-14T00:51:17.000Z,,,,,tl
1768076114490982491,4781004312,Iam_Ms_G,RT @Brittles4Pablo: Pakiusap! Wag ka nga sumandal dyan zer 🫠 Nakapamewang pa! Alam mo bang nanghihina kami sa mga galawan na ganyan 😭😭😭 ©️…,2024-03-14T00:46:09.000Z,,,,,tl
1768074323649298524,941225393909927936,petroIeumjennie,TANGINA BLACKPINK MISS NA MISS KO NA KAYO NANGHIHINA NA YUNG TAO DITO https://t.co/LVgqkuHUZY,2024-03-14T00:39:02.000Z,,,,,tl
1768072342356558149,843444637859688449,yooahnz,when next bini event nanghihina na akooo,2024-03-14T00:31:10.000Z,,,,,tl
1768071853300727916,1607578330311819264,qvrziana,"naiisip ko palang grade ko sa major, nanghihina na ako agad",2024-03-14T00:29:13.000Z,,,,,tl
1768071715966640292,1479865812723052544,njmxdreams,LORD NANGHIHINA AKO TODAY https://t.co/0ZaCrIRSkT,2024-03-14T00:28:40.000Z,,,,,tl
1768071418317791490,1226313083330498560,RicaJulian2,"Taena nanghihina ako, kailangan kona mag pamper",2024-03-14T00:27:29.000Z,,,,,tl
1768070828913246667,1719385711428902912,atinchronicles,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-14T00:25:09.000Z,,,,,tl
1768070745257906343,925277083151974401,jennnsetgo,RT @peksmahn: nanghihina ang tuhod nanlalambot nanginginig nangangaluntoy https://t.co/6lsePcn8u3,2024-03-14T00:24:49.000Z,,,,,tl
1768070580207841718,1565555938383523841,AnnieO0129,RT @belovedksnwn: NANGHIHINA AKO PUTANGINA ANG SUNKI KO DI KO KINAYA YUNG VID 😭😭😭😭😭😭😭 https://t.co/jbZ4NfDaEL,2024-03-14T00:24:10.000Z,,,,,tl
1768069710137151862,1708254158338633728,Regine23762,RT @Brittles4Pablo: Pakiusap! Wag ka nga sumandal dyan zer 🫠 Nakapamewang pa! Alam mo bang nanghihina kami sa mga galawan na ganyan 😭😭😭 ©️…,2024-03-14T00:20:42.000Z,,,,,tl
1768069545552667054,1680523777288081408,mykenseason,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-14T00:20:03.000Z,,,,,tl
1768069384428495113,1365724989769482241,a_vee19,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-14T00:19:25.000Z,,,,,tl
1768067574510784725,710438180734902272,levioshit,SANA NAGSAPAKAN NA LANG TAYO ANG GWAPO GWAPO NI MARK LEE TANGINA NANGHIHINA BUONG PAGKATAO AT KALULUWA KO JUSKO https://t.co/MKIYLimjqn,2024-03-14T00:12:13.000Z,,,,,tl
1768066280937124019,1348448433816834049,bellepicsnava,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-14T00:07:05.000Z,,,,,tl
1768066259881783396,1347226375732645888,loeviannna,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-14T00:07:00.000Z,,,,,tl
1768066231721234758,1634563369545125890,lyn_lmto,i miss youu ton²😢 nanghihina ako pag di sila kompleto😭 We’ll wait for you ton²🥹 #HORI7ON https://t.co/8IOmY2cud9,2024-03-14T00:06:53.000Z,,,,,tl
1768065530001563797,1309499018645401600,Maryjea44600180,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-14T00:04:06.000Z,,,,,tl
1768063383314858417,1739920672892280832,HeyHaileyx,@junmeowhui_ DI KO NAKAYA NANGHIHINA NA Q 😭,2024-03-13T23:55:34.000Z,,,,,tl
1768062588594905441,970103315345260545,parakayeol,pogi baekhyun sandaleeee nanghihina aq,2024-03-13T23:52:24.000Z,,,,,tl
1768062210629378139,1733508385809760256,stillfickle,nanghihina ako saglet lang https://t.co/1bvW4vr4Id,2024-03-13T23:50:54.000Z,,,,,tl
1768062004911374457,1758351992248733696,KJ5eveeer,nanghihina na ako walang paramdam ang #KrisshRome 🥺,2024-03-13T23:50:05.000Z,,,,,tl
1768060897841598821,858145940531695616,carolino_love,"Nanghihina tuhod ko, kala ko naiwan ko ID ko.",2024-03-13T23:45:41.000Z,,,,,tl
1768060826299367531,1752643432953376768,RATEDROMANCE,who else nanghihina sa i miss u,2024-03-13T23:45:24.000Z,,,,,tl
1768059746764882188,1138952667911413761,fordaclownery,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-13T23:41:07.000Z,,,,,tl
1768058728472019210,1665029462919114752,spidermakoy,@changjinism GOOD AM YSA NANGHIHINA NA BA TAYO,2024-03-13T23:37:04.000Z,,,,,tl
1768058088291209722,1606155163387170817,ttcokbokki,"ok but this one tho… the gaze, the piercings, the wet hair, tHE SLIGHTLY OPENED LIPS, :(((((( nanghihina ak ?!:?2!/?/!/!-!-!/!,!!.!.!/!. girl stand up ?! https://t.co/pjWPympcTP",2024-03-13T23:34:31.000Z,,,,,en
1768057158913179957,1635629793634062339,DelilahLim95948,RT @Jelly_ssel: Mag Prod na kayo for #WWWSKPH Guesting @mepauloavelino @prinsesachinita Dahil nanghihina ako 😂 miss na namin Duet niyo 🥲 @V…,2024-03-13T23:30:50.000Z,,,,,tl
1768056748592783623,1426342220693602309,ajclmb,Parang imbis maexcite ako sa hongkong nanghihina lang ako sa gastos 🥲🤣,2024-03-13T23:29:12.000Z,,,,,tl
1768056436851163203,1457570624285536261,iTinkNato2,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T23:27:58.000Z,,,,,tl
1768055113825030226,1641048318007709696,haleydgzmn,nanghihina na q pangatlpmg araw ko na yata ‘tong ‘di nakain HAHAHHAHA,2024-03-13T23:22:42.000Z,,,,,tl
1768054524500148383,1637430503396761600,_zarinaaaa,nanghihina na ko 🫠,2024-03-13T23:20:22.000Z,,,,,tl
1768054133708484704,1703235751952236544,JAZY_143,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T23:18:48.000Z,,,,,tl
1768054094240026751,1948957747,luv4lmk,nanghihina ak sa relo 🧎‍♀️🧎‍♀️,2024-03-13T23:18:39.000Z,,,,,tl
1768053644308697481,1593052600311877633,alenio_monica,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T23:16:52.000Z,,,,,tl
1768053318247743568,1657953387336581121,noreensbeloved,nanghihina ako https://t.co/GgzgWxFzEe,2024-03-13T23:15:34.000Z,,,,,tl
1768052865241960896,1312738548689199104,colaiahluvr,pls macolet umuwi na kayo nanghihina na ako,2024-03-13T23:13:46.000Z,,,,,tl
1768047693648331016,1443376085643661312,natonibelinduh,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T22:53:13.000Z,,,,,tl
1768045125304025413,157004003,joanagivemehope,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-13T22:43:01.000Z,,,,,tl
1768042461916790926,1626996719581003776,lattelley,nanghihina ako nagtatampo baby ko magpababy ka na sakin please,2024-03-13T22:32:26.000Z,,,,,tl
1768040671645237279,1484154246899531777,solljikaye,RT @peksmahn: nanghihina ang tuhod nanlalambot nanginginig nangangaluntoy https://t.co/6lsePcn8u3,2024-03-13T22:25:19.000Z,,,,,tl
1768037542421823650,1743145643013754880,bitteriesweett,Nanghihina sa kilig https://t.co/f61ezfsij5,2024-03-13T22:12:53.000Z,,,,,tl
1768037236782805299,416870409,czarecastickidd,Parang ngayon palang nanghihina na ako sa dami ng meetings ko tomorrow. 1 Bi-Weekly Review 1 Weekly Review 1 Monthly Review 1 Process Workflow Walkthrough 2 QOT/C Sync 1 Cap Plan Call 1 Client Connect 1 QA Calib 1 QA Talk 1 Compliance Talk Send some lambing. 😵‍💫 https://t.co/YYi4pPsFWN,2024-03-13T22:11:40.000Z,,,,,tl
1768035486994760153,1507006543677468688,auroraaaa7777,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T22:04:43.000Z,,,,,tl
1768034587354042527,1513851205667094531,kiwiviyy,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T22:01:08.000Z,,,,,tl
1768034060008653191,1397473280911499274,IAmDONBELLES,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T21:59:03.000Z,,,,,tl
1768033334012039554,1590635552956715008,jillyn_monakil,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-13T21:56:09.000Z,,,,,tl
1768033246015570422,1257241717243146240,Itz_AlyasJ,"Haist, nanghihina na po vakla niyo",2024-03-13T21:55:48.000Z,,,,,tl
1768023540480311615,811382310511656960,MyProfi65411468,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T21:17:14.000Z,,,,,tl
1768023146937155971,1659786203871481857,hapi_kayi,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T21:15:41.000Z,,,,,tl
1768018227332886801,1737883256983293952,Doris10donbelle,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T20:56:08.000Z,,,,,tl
1768014890885939478,704258231938355200,DesFuer,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T20:42:52.000Z,,,,,tl
1768014185907323184,1734797367042617344,Hows1047,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T20:40:04.000Z,,,,,tl
1768013930990109041,1306404401242804224,isteppped,"RT @rtshkv: kayo nalang pumasok bukas, nanghihina ako",2024-03-13T20:39:03.000Z,,,,,tl
1768013455523508682,1633124480116465674,jen4kimpau,RT @Jelly_ssel: Mag Prod na kayo for #WWWSKPH Guesting @mepauloavelino @prinsesachinita Dahil nanghihina ako 😂 miss na namin Duet niyo 🥲 @V…,2024-03-13T20:37:10.000Z,,,,,tl
1768012908854915185,1510256270120714241,Joya05835821,RT @noimnotjez: may gamot b kayo jan? nanghihina na nmn ako 🫠🫠 #KrisshRome,2024-03-13T20:35:00.000Z,,,,,tl
1768011016133292383,1415702464720900097,belindaxantonio,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T20:27:28.000Z,,,,,tl
1768008484237574463,1679561416045371413,DonnabelleGoyal,RT @mikhaphilia_: NANGHIHINA TUHOD KO https://t.co/QFw1Q9I4oY,2024-03-13T20:17:25.000Z,,,,,tl
1768008418529607921,1593063858104516608,jen_donbelle07,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T20:17:09.000Z,,,,,tl
1768008165369794913,1522429404227399682,BanzonChacha,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T20:16:09.000Z,,,,,tl
1768007481710834004,1177931544943419394,raindlcruz31,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T20:13:26.000Z,,,,,tl
1768002686002278734,1375843656624562183,26jennyrose1,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T19:54:22.000Z,,,,,tl
1768000101501530275,1749121431215169536,AllianaPar8888,RT @SeeBooMylKur: TEASER 4: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T19:44:06.000Z,,,,,tl
1767987118608101834,70447648,top5511223344,RT @SeeBooMylKur: TEASER 4: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T18:52:31.000Z,,,,,tl
1767986887472591011,1675539415270293505,Nashvillege,RT @SeeBooMylKur: TEASER 4: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T18:51:36.000Z,,,,,tl
1767986048544776464,145160964,KaGAYwad,RT @SeeBooMylKur: TEASER 5: SUPER HOT GYM COACH ANG PAGSABOG NG KATAS!!! NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO…,2024-03-13T18:48:16.000Z,,,,,tl
1767982237990125774,1273238588113600517,dumbnepen,"Ya kulang ako sa lambing mo ya, nanghihina na ako😓 https://t.co/3p6riL1tdQ",2024-03-13T18:33:07.000Z,,,,,tl
1767979248609014249,1595765683391823872,meme74971832,RT @SeeBooMylKur: TEASER 3: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T18:21:14.000Z,,,,,tl
1767978883943641562,1595765683391823872,meme74971832,RT @SeeBooMylKur: TEASER 5: SUPER HOT GYM COACH ANG PAGSABOG NG KATAS!!! NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO…,2024-03-13T18:19:48.000Z,,,,,tl
1767977655645925646,1295979236985942016,seulmateu,NANGHIHINA AQ NEED NG FLUFF AU PARA KILIGIN NAMAN OH,2024-03-13T18:14:55.000Z,,,,,tl
1767976558441148918,1295979236985942016,seulmateu,nanghihina ako (need more macolet fluff au),2024-03-13T18:10:33.000Z,,,,,tl
1767974928152932460,1717834097052299264,dakkiChicKEN,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-13T18:04:04.000Z,,,,,tl
1767973927895314852,4734050112,blupers2016,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-13T18:00:06.000Z,,,,,tl
1767973706582937695,1676938194368225280,ayma2752,HIHINGI LANG PO NG SANA NG KAUNTING TULONG NANGHIHINA NAPO ANG OUSA NAMIN KAPOS DIN PO KAME NGAYON SA PERA ONTING TULONG LANG PO SANA GOD BLESS PO https://t.co/Y5ym3mreG3,2024-03-13T17:59:13.000Z,,,,,tl
1767971998846824844,1736450497056579584,yve_virtudazo,"nanghihina tuhod ko, Lord.... ang gwapo bwakanangshet https://t.co/1GNTnEBWdy",2024-03-13T17:52:26.000Z,,,,,tl
1767969699449679912,1579013792771371008,alw4ysh0erny,RT @SeeBooMylKur: TEASER 5: SUPER HOT GYM COACH ANG PAGSABOG NG KATAS!!! NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO…,2024-03-13T17:43:18.000Z,,,,,tl
1767969368527482984,1633036722853535744,oh_ell0,"Nanghihina na q, d q pa nakikita crush q 2 weeks straight na. Let’s see if aabot pa yan ng 1 month 😇",2024-03-13T17:41:59.000Z,,,,,tl
1767969284754649568,3235091191,randomKfangirl,"Ang tagal dumating ng mga orders ko before March 4. Nanghihina na yung tao dito, CNA. Baka gusto mo na ipadala 'yang mga attacca carvers q 😡",2024-03-13T17:41:39.000Z,,,,,tl
1767969017900446068,1569639061324988417,bread_pan01,"RT @lesbianismology: tbh, nanghihina ako at gusto ko nang lambing help",2024-03-13T17:40:35.000Z,,,,,tl
1767967282376982957,771590061003452416,FZE2385,RT @Brittles4Pablo: Pakiusap! Wag ka nga sumandal dyan zer 🫠 Nakapamewang pa! Alam mo bang nanghihina kami sa mga galawan na ganyan 😭😭😭 ©️…,2024-03-13T17:33:42.000Z,,,,,tl
1767965999280828861,1754140376460664832,lishyvy,Nanghihina nako... https://t.co/4146phyEMC,2024-03-13T17:28:36.000Z,,,,,tl
1767965322001502414,1761052243309264896,coffeevp1,RT @SeeBooMylKur: TEASER 3: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T17:25:54.000Z,,,,,tl
1767965131877777847,1562957741119119361,ian122585,RT @SeeBooMylKur: TEASER 2: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T17:25:09.000Z,,,,,tl
1767965067973373988,1562957741119119361,ian122585,RT @SeeBooMylKur: TEASER 3: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T17:24:54.000Z,,,,,tl
1767965005729902733,1562957741119119361,ian122585,RT @SeeBooMylKur: TEASER 4: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T17:24:39.000Z,,,,,tl
1767964983923716285,1762390684034818048,ArtyArty582427,RT @SeeBooMylKur: TEASER 2: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T17:24:34.000Z,,,,,tl
1767960969530192383,1593986038418268160,xuariseese,miss na miss ko na si joshua nanghihina na ko😭,2024-03-13T17:08:36.000Z,,,,,tl
1767960739543921008,1616775983859904512,jgzoyyxlydy,RT @SeeBooMylKur: TEASER 5: SUPER HOT GYM COACH ANG PAGSABOG NG KATAS!!! NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO…,2024-03-13T17:07:42.000Z,,,,,tl
1767958839931056487,1651966308978946050,xxrobyy166674,RT @SeeBooMylKur: TEASER 3: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T17:00:09.000Z,,,,,tl
1767958478449242560,1570821438084632577,xingxing7_825,nanghihina ako lele 🫠🫠 https://t.co/nzOgzphbGd,2024-03-13T16:58:42.000Z,,,,,tl
1767958457335034157,1552606486056284160,alexei2340,RT @SeeBooMylKur: TEASER 3: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T16:58:37.000Z,,,,,tl
1767958427878436990,1604067409790349313,alxiq_,RT @donbellamarie: belinda nanghihina ako chos 🥵 https://t.co/hmstYVOC7G,2024-03-13T16:58:30.000Z,,,,,tl
1767957312529170913,734260249075421184,alwaysfngrl,NANGHIHINA AKO https://t.co/p4CyA4MPfn,2024-03-13T16:54:05.000Z,,,,,tl
1767956326553162109,763203744376852482,virginforestPh,RT @SeeBooMylKur: TEASER 2: SUPER HOT GYM COACH NANGHIHINA SI STRAIGHT GYM COACH SA SOBRANG SARAP NG PAGLARO KO SA ALAGA NIYA. FULL VID:…,2024-03-13T16:50:09.000Z,,,,,tl
1767956259863695577,1690295758761963520,saurnnyz,nanghihina ako,2024-03-13T16:49:54.000Z,,,,,tl
1767956240523493898,1705958070852190208,axvostraseilla,"nanghihina ako, gusto ko na siya makita :'(((",2024-03-13T16:49:49.000Z,,,,,tl
1767954631123185734,1701659006291566592,Lenshapogo,"RT @chinikennn: beh yung smirks 😌🔪 nanghihina ako, kelangan ko ng Ken Suson ngayon 🥲 #SB19 #SB19_KEN #FELIP @felipsuperior https://t.co/7j…",2024-03-13T16:43:25.000Z,,,,,tl
1767954536566821168,990955571061780481,eeeksoh,PUNYETA NANGHIHINA AKO BEH LORD https://t.co/tGNuojqX7L,2024-03-13T16:43:03.000Z,,,,,tl
1768076551873347739,1221983837250416640,lvncrstnpltn,"“mahina ka, subukan mong gawing lakas yung mga taong nakapaligid sayo” e paano po kung sila nag c-cause ng pagkapagod? 🥹",2024-03-14T00:47:53.000Z,,,,,tl
1767877049069543794,1029555378223116288,IIyyyaaaannnnn,Pagod pa rin ang kasunod ng pagkapagod,2024-03-13T11:35:08.000Z,,,,,tl
1767267760847929371,2519576520,crissel95,Gusto ko pabutas tenga today pota para mabawasan naman yung pagkapagod na nafifeel ko sa mga nangyayari sakin,2024-03-11T19:14:03.000Z,,,,,tl
1767209106136297516,1428498315893637120,riyounix,Grabe ang pagkapagod,2024-03-11T15:20:58.000Z,,,,,tl
1766132788477194580,946563987365273600,bubaaaap,Wala akong ibang maramdaman ngayon kundi pagkapagod sa lahat.,2024-03-08T16:04:04.000Z,,,,,tl
1765730372908929274,1480056608009105413,jhanelle_saldua,sa pagkapagod ko kay bebe ko nabunton lahat kawawa naman,2024-03-07T13:25:01.000Z,,,,,tl
1765712660891590744,1502122544404459527,sasmdrgl,Nasa endless na ba ang pagkapagod ngayon?,2024-03-07T12:14:38.000Z,,,,,tl
1768140133797347669,1648988142119305216,ssephlg,"+acne breakout, ubo https://t.co/R6BxLW4v9Y",2024-03-14T05:00:33.000Z,,,,,en
1768139609484231050,1402315493101367300,pathojhenn,bigat sa dibdib ng ubo ko,2024-03-14T04:58:28.000Z,,,,,tl
1768139520950624732,2939943725,PapaKhumoMoloi,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T04:58:06.000Z,,,,,sl
1768138855247655410,1493620739345289217,gwyn_woozilee,"ang lala nung nangyari sakin kaninang madaling araw hahaha, natulog nga aq ng maaga para makapag pahinga at mabilis mawala sakit ng ulo q tapos magigising aq kase nauubusan aq ng hangin sa katawan ?? tangina buti napabangon ako agad T^T ubo nga lang ako ng ubo pagkabangong ko 🥹",2024-03-14T04:55:28.000Z,,,,,tl
1768138849245684011,1291779470,cel1ners,cno i2ng seller na dm to claim/mine pc pero HINDI NAGREREPLY 2DAYS NA. may ubo ka ba sa utak kimmy,2024-03-14T04:55:26.000Z,,,,,tl
1768138442368528840,1621825587101798400,GiovanniPal1823,"RT @AlmarazSamy: Ya ubo quien me dió mis reyes magos , pero eran tres !!! Algún otro rey para hoy ? https://t.co/ZPi1hCrvqC",2024-03-14T04:53:49.000Z,,,,,es
1768138264282882089,932812170504503298,geenald__,"Parusa commute tapos ang ingay ng katabi ko sa pila, tapos ubo pa nang ubo 😭😭😭 tama na po ang parusa today lord, magbabait na aq mamaya.",2024-03-14T04:53:07.000Z,,,,,tl
1768135130789646535,1322859583166058498,Lovelycasianog1,Grabeng ubo to nanlalaban,2024-03-14T04:40:40.000Z,,,,,tl
1768134120474124673,1334823674466058240,coletvrgr,all I can say is that nakakainis if may slight ubo ka😔,2024-03-14T04:36:39.000Z,,,,,tl
1768133439335858270,1295625806,AnggelEyyyyy,Sige kahol Angela. HAHAHAHA lanyang ubo yan,2024-03-14T04:33:56.000Z,,,,,tl
1768131339705077804,1642847606018809859,AnniezelCorros,Ubo malang gani pa check up gd🙄,2024-03-14T04:25:36.000Z,,,,,tl
1768131001765503367,380531740,MissThwalington,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T04:24:15.000Z,,,,,sl
1768129644107047159,445136376,Mpumelelo_Zondi,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T04:18:52.000Z,,,,,sl
1768129457616048467,1348690297,jeannieBisnar,Halo halo now ubo later.,2024-03-14T04:18:07.000Z,,,,,tl
1768128906870100153,156031421,Palesa_Nina,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T04:15:56.000Z,,,,,sl
1768128582159913159,802360436175704064,xkacsx31,pakistop po yung ubo ko tomorrow from 9 am to 12 noon tas palamigin niyo rin po buong katawan ko Lord para kunware strong ako 😔,2024-03-14T04:14:38.000Z,,,,,tl
1768128158732067280,147842050,tomasel14,"@isa_romn5 @mariaauroramdp @farandulerooki @AngeldebritoOk Jajajajajaja dónde ubo violencia. No sean hipócritas no la quieren por otro tema, no se bancan que esté al frente de un programa, mucha envidia y sobre todo de Angel que es del mismo palo",2024-03-14T04:12:57.000Z,,,,,es
1768127104536006897,1184405520490172416,lqndct,anong ubo teh mag-iice cream tau ☺️,2024-03-14T04:08:46.000Z,,,,,tl
1768127062106050620,954813761206005760,SSaluseke,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T04:08:36.000Z,,,,,sl
1768127049003307106,592712903,olaKalaAtty,@Cattacut Matinding ubo at sipon sis 🤒,2024-03-14T04:08:33.000Z,,,,,tl
1768124012146868288,1016367484788563968,sahmiideleon,Antagal gumaling ng sipon at ubo ko 1 week na to eh 🤧 magcoconcert na naman na may saket haha 😷,2024-03-14T03:56:29.000Z,,,,,tl
1768123778700112057,1114341264881848322,KGOTLI20,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T03:55:33.000Z,,,,,sl
1768123755581112830,144953262,Nkuli_Nomi,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T03:55:28.000Z,,,,,sl
1768122676198113497,1060920856749137920,YOLOvicks,Utak mo may ubo te ghorl https://t.co/dManxHaJTw,2024-03-14T03:51:10.000Z,,,,,tl
1768121835722293753,1050131014893355013,MpwlRod,RT @DaniSentel67728: Chacondos estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @paola…,2024-03-14T03:47:50.000Z,,,,,es
1768121773378461999,794413521400270848,skeedoodled,yung mag jowa dito sa office simula start ng ojt ko hanggang ngayon na matatapos na ako hindi pa rin nawala ubo’t sipon nila. Pagaling muna kasi bago mag loving loving HAJJAKANQJAJAJA can’t relate tho chz,2024-03-14T03:47:35.000Z,,,,,tl
1768121730722054536,899861675159040001,Sihle_Cewu,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T03:47:25.000Z,,,,,sl
1768121170308870212,1766053777839366144,3flossbreadpls,HAHHAHAHAHHDPOTA *ubo ubo https://t.co/saxGIz06qb,2024-03-14T03:45:11.000Z,,,,,pl
1768120641411309780,79714236,mojhirann,Ubong parang thunder. Ubo ko yun e may kidlat 🤣🤣,2024-03-14T03:43:05.000Z,,,,,tl
