tweet_id,user_id,username,post,date_created,lat1,long1,lat2,long2,lang
1752262239992873413,1475090501518823424,alwaysAnjBrent,"RT @NAPLEXTestStudy: 🦠 Pentamidine - Most Common Side Effects ◾️ burning pain, dryness, or sensation of lump in the throat ◾️hypoglycemia…",2024-01-30T09:27:28.000Z,,,,,en
1752237000592175341,1449289262965264388,GarvinzJordan,"RT @NAPLEXTestStudy: 🦠 Pentamidine - Most Common Side Effects ◾️ burning pain, dryness, or sensation of lump in the throat ◾️hypoglycemia…",2024-01-30T07:47:10.000Z,,,,,en
1752223011522920876,1206675469447376899,Stephenwalkerss,"RT @NAPLEXTestStudy: 🦠 Pentamidine - Most Common Side Effects ◾️ burning pain, dryness, or sensation of lump in the throat ◾️hypoglycemia…",2024-01-30T06:51:35.000Z,,,,,en
1754747815866290176,1028083685847957504,Rajiv_Sinanan,75yoF ckd clinic follow up c/o dyspnea on exertion. Quiet breathing during exam. https://t.co/4hxHWug0eA,2024-02-06T06:04:15.000Z,,,,,en
1754741187297087646,1733368820931203072,Mohammad1014660,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T05:37:55.000Z,,,,,en
1754733937820106792,1275436533181538304,TheTrut34648553,"RT @Aguirre1Gustavo: #LongCOVID,#CFS “STUDY PROVIDES THE FIRST EVIDENCE OF MITOCHONDRIAL DYSFUNCTION” IN PATIENTS WITH PERSISTENT FATIGUE A…",2024-02-06T05:09:06.000Z,,,,,en
1754733742248136798,1245008625120227334,docsumi,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T05:08:20.000Z,,,,,en
1754725884806693330,932405685941256192,AljawfyA,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T04:37:06.000Z,,,,,en
1754723963802939733,1734293503058825216,humanfemale_xx,RT @SirGizmo170: @JebraFaushay These trans-critters are so unusual - they think that adding &amp; subtracting Hormones will have ZERO effect on…,2024-02-06T04:29:28.000Z,,,,,en
1754723913295135080,2268655708,minhaskh,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T04:29:16.000Z,,,,,en
1754717935044825485,1594893720004210688,bradleyariley,RT @SirGizmo170: @JebraFaushay These trans-critters are so unusual - they think that adding &amp; subtracting Hormones will have ZERO effect on…,2024-02-06T04:05:31.000Z,,,,,en
1754717837254607113,1527838324764790784,morningdoom,RT @SirGizmo170: @JebraFaushay These trans-critters are so unusual - they think that adding &amp; subtracting Hormones will have ZERO effect on…,2024-02-06T04:05:08.000Z,,,,,en
1754711571912368307,191842144,natsiradhan,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T03:40:14.000Z,,,,,en
1754709602413764865,390059482,juancc33,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T03:32:24.000Z,,,,,en
1754702735650488761,1501425589344866307,ekagemaster,"RT @ekagemaster: 80s, female, malaise and dyspnea, Rhythm? Her clinical background? @ekagemaster 🇯🇵 #CardioX #MedX #Cardiology #ECG #ecg #…",2024-02-06T03:05:07.000Z,,,,,en
1754699171011969107,868480877243670531,eldanylira,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T02:50:57.000Z,,,,,en
1754698187997114786,1363479141060902912,AlhussainZeyad,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T02:47:03.000Z,,,,,en
1754694192335360125,1277992439123521538,laminima3,"RT @walinjom: Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T02:31:10.000Z,,,,,en
1754690423946199429,1676602632,walinjom,"Ticagrelor, may =&gt; Dyspnea https://t.co/40TLxIHN7t",2024-02-06T02:16:12.000Z,,,,,en
1754682691407208670,1367642495681757187,Jenna15700674,"@Riemerville Im finding a lot on PEM and the dyspnea symptoms being related to low nitric oxide in the blood. Best way I could think to get a surplus was pure fresh beet leaf juice. (juice so it soaks in quick, no waiting) I can feel a result almost instantly.",2024-02-06T01:45:28.000Z,,,,,en
1754659804490920301,1414384080024707073,Esraa3__,"الدكتورة شهد المحترمة شخصتني ب""استعباط dyspnea"" عشان معرفتش تشخصني بعد ما سألتني ١٠٠ سؤال",2024-02-06T00:14:32.000Z,,,,,ar
1754658519683326046,924275935,Tweetyhawk1111,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-06T00:09:25.000Z,,,,,en
1754614458360463399,1354880083836755974,nialldavies_08,RT @medrants: #UncleBob quiz: 47 yo man w/ 1yr progressive dyspnea. Previous evaluation unremarkable. No meds. - UDS. Unremarkable exam…,2024-02-05T21:14:20.000Z,,,,,en
1754594982772543775,1741909339957284864,SirGizmo170,"@JebraFaushay These trans-critters are so unusual - they think that adding &amp; subtracting Hormones will have ZERO effect on the User. What do we now know about PMS, Post-Partum Depression, MENopause - brittle bones, osteoporosis, dyspnea, pituitary &amp; adrenal gland serious complications 🤔",2024-02-05T19:56:57.000Z,,,,,en
1754592754057806067,1189275465283964929,info_urg,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-05T19:48:05.000Z,,,,,en
1754586299489825250,1606516090695286785,Batrickk,@Yahya518Mushtaq Shortness of breath ❌️ Dyspnea ✅️,2024-02-05T19:22:27.000Z,,,,,en
1754551934827294915,802004017824014336,Krishan7575,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T17:05:53.000Z,,,,,en
1754539856582017429,143608646,xuno18,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-05T16:17:54.000Z,,,,,en
1754515826260975982,873314053,PulmCrit,"@emily_fri this is the current PFT guideline right? going to start work on this chapter. it’s not going to be great, I just don’t want it to be dumb (TBH, I don’t think the fine subtleties of PFTs impact much on inpatient pulmonology - probably more important for mild outpatient dyspnea) https://t.co/MCpEgpK3l1",2024-02-05T14:42:24.000Z,44.445714,-73.2769947,44.539485,-73.1745496,en
1754514427032863214,146407453,LisetKarman,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T14:36:51.000Z,,,,,en
1754507411094634940,1647667477516615683,Mikerom81269540,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T14:08:58.000Z,,,,,en
1754496017742061872,1368853437459275778,Amano_heir,@hp_dyspnea 久しぶりの画家一族様の供給が染み渡ります‼️ありがとうございます‼️,2024-02-05T13:23:42.000Z,,,,,ja
1754492689482207573,191842144,natsiradhan,"RT @JAMACardio: Pt in his 50s w/ palpitations, fatigue, &amp; progressive exertion dyspnea had irregular narrow-QRS tachycardia in an incessant…",2024-02-05T13:10:28.000Z,,,,,en
1754491262151913776,618367393,sorrelmysweet,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T13:04:48.000Z,,,,,en
1754482132947538106,1159127314862444546,maico6169,@hina_dyspnea 雷すごくない？,2024-02-05T12:28:31.000Z,,,,,ja
1754481490144944636,1078299374256566272,JohnSargent586,"@AmazingWomenTo1 @NeurologistMom I was getting spurious random dyspnea, arms felt like I could not control them, legs felt heavy, tachycardia, ephemeral hypertension, minor blurry vision Ekg always normal Troponin- normal BNP-normal CBC-borderline once; normal other 3 occasions",2024-02-05T12:25:58.000Z,,,,,en
1754479963515072684,1449766015437443076,ranran__aaa,@hp_dyspnea 豪華二枚セット過ぎて幸せです……♡有難いです😭🙇 夕焼け！！そうなんです！！夕焼けだったり朝日が昇ってくるようなそんな色と暖かさがあるんです～！！！フレイジョになるとそれが更に強くなるので、もうカラー最高です😍この毛量流石です……ッ👏,2024-02-05T12:19:54.000Z,,,,,ja
1754475205810901191,1400095865012899841,ET_Iconoclasta,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T12:01:00.000Z,,,,,en
1754472646589424073,138690698,rbrbist,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T11:50:50.000Z,,,,,en
1754471088434950566,1754424457123479552,sammohanty222,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T11:44:38.000Z,,,,,en
1754469777806946327,1329381350780989440,awakenindiamvmt,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T11:39:26.000Z,,,,,en
1754467904693641587,2542494481,heatherpayne888,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T11:31:59.000Z,,,,,en
1754466518484586757,1515271234967199748,SchwabBlofeld,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T11:26:29.000Z,,,,,en
1754466315585126508,1516051315658571778,AdverseReports,RT @mRNAdeaths: Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to…,2024-02-05T11:25:40.000Z,,,,,en
1754466193858068710,1537011409451732993,mRNAdeaths,Diaphragmatic Dysfunction due to Neuralgic Amyotrophy After Each dose of #AstraZeneca Vaccine 63-year-old man presented to our hospital with dyspnea and an abnormal chest radiograph https://t.co/KY6VhVRlcg https://t.co/WrreT6SxRv,2024-02-05T11:25:11.000Z,,,,,en
1754459855027347767,3415715278,JAMACardio,"Pt in his 50s w/ palpitations, fatigue, &amp; progressive exertion dyspnea had irregular narrow-QRS tachycardia in an incessant, repetitive fashion w/ heart rates up to 180 BPM &amp; occasional short runs of wide-QRS tachycardia on Holter monitoring &amp; 12-lead ECG. https://t.co/7tzcPLVodl",2024-02-05T11:00:00.000Z,,,,,en
1754441396285829133,1449766015437443076,ranran__aaa,@hp_dyspnea ふぁーーー！？！？！？素敵過ぎて😭三人それぞれの表情と、触れ合ってるのが😭チビレイラの時の表情から三人で居る時の表情の変化がこれまでの経験や愛で変わったんだと思うと尊くて……暖かみのある三人と、冷たく孤独感のあるチビレイラ……どちらも素敵で綺麗で流石ですありがとうございます😭🙇,2024-02-05T09:46:39.000Z,,,,,ja
1754435688416547185,1008870260,Sheedah_Kay,"Being Gravid will have you choosing between your ability to breathe and your ability to walk. Scratch that, you no even get choice; Today you’re crippled, tomorrow you’re suffering dyspnea.",2024-02-05T09:23:58.000Z,,,,,en
1754402624152244297,972065928866283520,pandamu4game,@dyspnea_hina 文化人類学とかもオススメです！,2024-02-05T07:12:35.000Z,,,,,ja
1754376658813943893,3099844588,curabellas,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-05T05:29:24.000Z,,,,,en
1754346169411531135,1223478822,Aisha12895124,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-05T03:28:15.000Z,,,,,en
1754339486467604669,1662991321987006465,colmeaners9608,RT @reflectivelatex: https://t.co/zB8dauUwJW https://t.co/QuRVlxMFqX,2024-02-05T03:01:42.000Z,,,,,zxx
1754336001852399947,1158480210267922433,Brigg_Arreaga,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-05T02:47:51.000Z,,,,,en
1754332408927695292,725700331963715584,Gila_Scholar,Follow up: Patient had a normal K+ and negative cardiac enzymes. Ended up having a large PE. An important differential in any patient with acute onset dyspnea. The odd ST/T changes and new onset A-fib are also consistent with PE.,2024-02-05T02:33:34.000Z,,,,,en
1754315501197549619,958092046069354496,Ondjem1,"82 year old male presenting with fever and dyspnea. - SAVR ( Bioptosthesis) 2004 after Endocarditis - TAVR 2013 - Dualchamber pace maker 08/2022 because of Sinusarrest 1 blood sample with Staph epidermidis CRP slightly elevated, WBC normal, Procalcitonine normal.",2024-02-05T01:26:23.000Z,,,,,en
1754305795125305832,3139977498,drshahrul80,RT @drahmetkutluay: #POCUSquiz #POCUSfirst #internalmedicine What do you see on POCUS images of the patient who present with dyspnea and or…,2024-02-05T00:47:49.000Z,,,,,en
1754302815483355198,53321654,shawnapandya,@DrCasteelEM Yup. Had two wild cases recently: 1) neg CT/CTA 6hrs apart that still sent to OR - turned out to be bowel adhesion/early obstruction (respect the serial abdo exam &amp; lactates!!!) &amp; 2) dyspnea w/ neg CXR/CT PE that turned into fulminant bronchopneumonia + resp failure 2h later 😳,2024-02-05T00:35:59.000Z,,,,,en
1754290602013790327,1708203973520588800,FireBorn1776,Why does @SuAnnHeng sound like she’s just got done sprinting every time she cues her mic. Like 3-4 word dyspnea at all times. There’s 50 year old fat dudes on PGA that don’t sound that winded. Get some cardio in or see a doctor. @livgolf_league,2024-02-04T23:47:27.000Z,,,,,en
1754286276730302830,4213804032,accpcardprn,"Q: 42yo F w/HTN, HFpEF, &amp; DL is hospitalized s/p femur fracture surgery. POD1-2: progressive malaise, dyspnea, N&amp;V. Labs: pH 7.0, HCO3 16, anion gap 27, SCr 1.3, glucose 178, lactate 1.8, ketones 3.2; UA: + glucose, +ketones. Which home med may be causing her symptoms?",2024-02-04T23:30:16.000Z,,,,,en
1754276870411993556,109716641,JMMR83,RT @drahmetkutluay: #POCUSquiz #POCUSfirst #internalmedicine What do you see on POCUS images of the patient who present with dyspnea and or…,2024-02-04T22:52:53.000Z,,,,,en
1754276302578753677,2417790857,jkdail,"RT @BrownJHM: 37-year-old man w/ESRD &amp; chronic uremic pericardial effusion p/w worsening dyspnea, orthopnea, 4 days after a nephrectomy to…",2024-02-04T22:50:38.000Z,,,,,en
1754275234855944681,1754132001249202176,MRAradiology,"RT @BrownJHM: 37-year-old man w/ESRD &amp; chronic uremic pericardial effusion p/w worsening dyspnea, orthopnea, 4 days after a nephrectomy to…",2024-02-04T22:46:23.000Z,,,,,en
1754274577298149500,1754132001249202176,MRAradiology,"RT @BrownJHM: A 50 year old male presented w/ dyspnea (fig 1). A chest tube was inserted, w/ improvement in findings (fig 2). 5 hours later…",2024-02-04T22:43:46.000Z,,,,,en
1754264629734187197,947050907321143296,vijayiyer312,@BenMazer Agreed. GERD was the reflexive response of the primary doc presented with my early signs of ME (unexplained dyspnea). PPIs w/o actually being GERD --&gt; total can of worms.,2024-02-04T22:04:15.000Z,,,,,en
1754233136492224939,888924229306949632,Arthur_pediatra,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-04T19:59:06.000Z,,,,,en
1754221133996663064,1583319019,DRsonosRD,RT @drahmetkutluay: #POCUSquiz #POCUSfirst #internalmedicine What do you see on POCUS images of the patient who present with dyspnea and or…,2024-02-04T19:11:24.000Z,,,,,en
1754218262240407618,971395708090814464,AMAEdHub,"After clinical assessment for a four month history of recurrent palpitations, fatigue, and progressive exertion dyspnea, physical examination of a man in his 50s revealed an irregular pulse and a systolic murmur. How do you proceed? @JAMACardio https://t.co/VfKCevqxcI",2024-02-04T19:00:00.000Z,,,,,en
1754213540733284609,1458661906906943497,ABCDEcografia,RT @drahmetkutluay: #POCUSquiz #POCUSfirst #internalmedicine What do you see on POCUS images of the patient who present with dyspnea and or…,2024-02-04T18:41:14.000Z,,,,,en
1754210739085066377,1043490876188708864,Gazelle6849,🏮𝘾𝙇𝙄𝙉𝙄𝘾𝘼𝙇 𝙍𝙄𝘿𝘿𝙇𝙀:- 🩻A pt presented in Emergency with acute onset of Dyspnea.He was having history of High altitude exposure few days ago.CXR showed this🩻 🍁What may be the diagnosis?🤔#medx #medtwitter https://t.co/gN2ScztT3s,2024-02-04T18:30:06.000Z,,,,,en
1754208853325914429,986499376183996416,drahmetkutluay,#POCUSquiz #POCUSfirst #internalmedicine What do you see on POCUS images of the patient who present with dyspnea and orthopnea? What is the possible diagnosis? Probe orientation: Subxiphoid transverse view @tihudus https://t.co/YdO2hHV61D,2024-02-04T18:22:36.000Z,,,,,en
1754208172263285159,1236274541527289857,Robertoarcadio_,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-04T18:19:54.000Z,,,,,en
1754203597330677881,1098610392761319424,RodrigogpLima,"@EcgOxford @spcardio @smexcardiologia @sccardiologia @rpcardiologia @RODRIGOVISCONT1 @marciomp50 @iamritu @Dr_DanMD @mariovar55 @MigueldeBoedo @echo_stepbystep @NMerke @mirvatalasnag @BVrandecic @ImagenCardiaca Clinical context, ECG without much expression, but with a prolonged history of dyspnea on slight exertion.",2024-02-04T18:01:43.000Z,,,,,en
1754194288421056573,277899008,Prasannasimha,@shreyosaur ASD canhave fatigue but not LA hypertension so fatigue not dyspnea - so in your mind or on paper you build wich chambers are enlarged by clinical examination LA enlarged(dyspnea)&amp;RV apex MDM with shortened OSS2 interval tightMS quantify PH NYHA class complications,2024-02-04T17:24:44.000Z,,,,,en
1754193695556202527,277899008,Prasannasimha,@shreyosaur a picture of the patient for eg Dyspnea = LA hypertension / pulmonary disease LA hypertension=incrreased lung water= increased work of breathing LA enlarged. Fatigue= fixed cardiac output /decreased cardiac output in a cardiac case so MS AS TS PS or decreased Ao output eg ASD.,2024-02-04T17:22:23.000Z,,,,,en
1754187009365553525,1277767304898588672,doncarlos332,"RT @BayouMystere: I‘ll never stop wondering why even tiny doses of coenzyme Q10 make me feel so so bad. Crash complete with dyspnea, stiff…",2024-02-04T16:55:48.000Z,,,,,en
1754178596644786263,1517906707661619200,FakhraZeb,"RT @IUIDfellowship: #idboardreview 65 F HTN, smoker, no travel, no animal exposure, recurrent UTI on nitrofurantoin presents w/ 3d of illne…",2024-02-04T16:22:23.000Z,,,,,en
1754166036025217234,1342934821245493249,Alinasw22665304,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-04T15:32:28.000Z,,,,,en
1754165838666420640,1342934821245493249,Alinasw22665304,"RT @BrownJHM: 37-year-old man w/ESRD &amp; chronic uremic pericardial effusion p/w worsening dyspnea, orthopnea, 4 days after a nephrectomy to…",2024-02-04T15:31:41.000Z,,,,,en
1754157113167978766,1754132001249202176,MRAradiology,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-04T14:57:01.000Z,,,,,en
1754153194584748454,1749630186746740737,FabianaCce6582,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-04T14:41:26.000Z,,,,,en
1754151387473297451,919528483973341185,KomikovaSn,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-04T14:34:15.000Z,,,,,en
1754141124736794724,1236274541527289857,Robertoarcadio_,"RT @BrownJHM: 37-year-old man w/ESRD &amp; chronic uremic pericardial effusion p/w worsening dyspnea, orthopnea, 4 days after a nephrectomy to…",2024-02-04T13:53:29.000Z,,,,,en
1754140845643645239,1125727031407173634,healthyious,"If you experience shortness of breath at night, you may have paroxysmal nocturnal dyspnea. Understand possible causes and treatments. #health #healthy #healthyious #wellness #fitness https://t.co/yiWbE39vDR",2024-02-04T13:52:22.000Z,,,,,en
1754125459569140050,1125727031407173634,healthyious,"Dyspnea, or shortness of breath, can be caused by various conditions. Learn about Dyspnea causes, symptoms, diagnosis, and treatment. #health #healthy #healthyious #wellness #fitness https://t.co/JwBgOQQhoB",2024-02-04T12:51:14.000Z,,,,,en
1754117746420543788,1547633490858233857,nanoc1m,RT @BrownJHM: Patient in India with long standing dyspnea on exertion. Diagnosis? #MedX https://t.co/spOYwWy8O0,2024-02-04T12:20:35.000Z,,,,,en
1754110019769868430,1314549207055896578,Omar_Gar_Fer,"RT @IUIDfellowship: #idboardreview 65 F HTN, smoker, no travel, no animal exposure, recurrent UTI on nitrofurantoin presents w/ 3d of illne…",2024-02-04T11:49:53.000Z,,,,,en
1754105718074912967,1754099384269099008,TimelineMedicX,"Bilateral choanal atresia: Infants can't breathe through the nose at birth, worsening cyanosis during feeding but easing when crying. Noisy breathing &amp; dyspnea are common. Complete airway blockage is critical, especially during feeding. #Pediatrics #Health",2024-02-04T11:32:47.000Z,,,,,en
1754103193217253594,1228359319210643457,justsomestzff,RT @reflectivelatex: https://t.co/zB8dauUwJW https://t.co/QuRVlxMFqX,2024-02-04T11:22:45.000Z,,,,,zxx
1754102635937067233,158420423,nirmalregency,"A boy of 12 was waiting for me to evaluate. Nirmal, examine this boy &amp; let me know. Sir, he has dyspnea on exertion, cardiomegaly &amp; (sheepishly) 2 apex beats, the distal apex beat is below &amp; far &amp; there is a long systolic murmur. 🆗 Here is his ECG. We did not have Echo then. https://t.co/1c0nfGodOZ",2024-02-04T11:20:32.000Z,,,,,en
1754096906404335634,285416065,BayouMystere,"I‘ll never stop wondering why even tiny doses of coenzyme Q10 make me feel so so bad. Crash complete with dyspnea, stiff neck and feeling of impending doom bad.",2024-02-04T10:57:46.000Z,,,,,en
1754096062212550990,1733368820931203072,Mohammad1014660,RT @Sthanu5: 72-year-old man presented for evaluation of progressive dyspnea and cough What is the most likely etiology of the findings on…,2024-02-04T10:54:25.000Z,,,,,en
1754082469375062449,1132048255313821696,KFronhas,RT @DrDanielHeng: Belzutifan quality of life data is positive. Interesting that dyspnea score was better in Belzutifan. Patient reported ou…,2024-02-04T10:00:24.000Z,,,,,en
1754078455472222242,1536001124,kathylouisegal,"RT @LastManStand85: Treatment #Algorithm for Necrotising #Myositis ➡️ Anti-SRP ➡️ Anti-HMGCR ‼️Can be severe, very challenging &amp; resistant…",2024-02-04T09:44:27.000Z,,,,,en
1754075854962089991,1250487694095876096,DrVivekBaghel1,RT @Sthanu5: 72-year-old man presented for evaluation of progressive dyspnea and cough What is the most likely etiology of the findings on…,2024-02-04T09:34:07.000Z,,,,,en
1754075203657724148,859421576999178240,borhanarmin,"RT @DrCindyCooper: Tanka Name the Adverse Reaction #medtwitter #MedicineinBrief Dyspnea, dry cough From drug given to ward off Bouts of…",2024-02-04T09:31:32.000Z,,,,,en
1754759031200100487,1530555407734824961,MrLubegaOscar,RT @bibian_allen: I was overwhelmed when I looked at the Scan and one side of the lungs are half hence the difficulty in breathing I don't…,2024-02-06T06:48:49.000Z,,,,,en
1754753764425437419,1612032524984913920,ddeuno_san,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T06:27:53.000Z,,,,,en
1754752704847786212,926782028309131271,goneavenue,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T06:23:41.000Z,,,,,en
1754748765028987224,793647453551550468,GemmaPerryOM,Do you have a breathing difficulty? You are invited to participate in our chanting study! You will be asked to complete some questionnaires before and after either 10 minutes of #chanting or guided #relaxation https://t.co/y9xVAFiyoH,2024-02-06T06:08:01.000Z,,,,,en
1754746974803460142,1103928543279341568,reidytogo,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T06:00:55.000Z,,,,,en
1754728530234228918,1227760923303018496,kiaaaraaaa21,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T04:47:37.000Z,,,,,en
1754727977525608886,1014454443729813506,_KaranHanda,The worst part of having a cold isn't difficulty in breathing It's losing the sense of TASTE,2024-02-06T04:45:25.000Z,,,,,en
1754727055600796025,1194654503988912128,casualviewerako,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T04:41:45.000Z,,,,,en
1754725252834418703,2429939996,Speydo,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T04:34:36.000Z,,,,,en
1754723584105398703,163941156,uybong,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T04:27:58.000Z,,,,,en
1754723523124412781,1694905629268402176,BVillarica40552,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T04:27:43.000Z,,,,,en
1754712403202494824,1525970530100473856,bellalizgil,RT @susontukentell: ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE,2024-02-06T03:43:32.000Z,,,,,en
1754712403160227984,1502219056224649219,cadiasBarekye,RT @bibian_allen: I was overwhelmed when I looked at the Scan and one side of the lungs are half hence the difficulty in breathing I don't…,2024-02-06T03:43:32.000Z,,,,,en
1754700413113434463,3109378170,susontukentell,ABS ALTS NATAGPUANG MAY DIFFICULTY OF BREATHING CHOKING NAUSEA DIZZINESS FATIGUE https://t.co/M7ha4PJibh,2024-02-06T02:55:53.000Z,,,,,en
1754660251792494770,513051520,john1966olsen,"RT @StreetlinkBAC: Today on welfare checks, we found one of our regulars in ill health. Having spent 3 weeks out in advers weather and suff…",2024-02-06T00:16:18.000Z,,,,,en
1754658504978071946,1502556034619133956,julian_arinda,RT @bibian_allen: I was overwhelmed when I looked at the Scan and one side of the lungs are half hence the difficulty in breathing I don't…,2024-02-06T00:09:22.000Z,,,,,en
1754647594838409275,1526370337809735681,reversecondom,Has anybody else been having trouble breathing and having difficulty sleeping? Every since the letdown of the carti x adin. I’ve felt almost heartbroken like somebody robbed me out my manhood I was supposed to clock in to work but I quit because I’m so distraught in sadness,2024-02-05T23:26:01.000Z,,,,,en
1754644982311301187,590818686,Chikwitch,"@rainbowitup It’s obviously going around, &amp; widespread. I’m in NO⚜️LA &amp; had 4 with it. Began w/outdoor neighborhood stray we feed. Very watery eyes, very runny nose, difficulty breathing, fever. My indoor/outdoor ate out of his bowl, got it so bad, mouth breathing &amp; panting. 1/",2024-02-05T23:15:38.000Z,,,,,en
1754642282966380794,1169442249161285632,LouisOboi,RT @bibian_allen: I was overwhelmed when I looked at the Scan and one side of the lungs are half hence the difficulty in breathing I don't…,2024-02-05T23:04:54.000Z,,,,,en
1754622867289833669,1622327565313523712,ElaineChance10,"RT @TIME: “You wake up every day and ask yourself ‘Is it safe here?’ There is no good answer.” Jess and Chad Conard watch their son Rhys,…",2024-02-05T21:47:45.000Z,,,,,en
1754622645667086707,1003339373176410119,LMbawadde,RT @bibian_allen: I was overwhelmed when I looked at the Scan and one side of the lungs are half hence the difficulty in breathing I don't…,2024-02-05T21:46:52.000Z,,,,,en
