tweet_id,user_id,username,post,date_created,lat1,long1,lat2,long2,lang
1766494139518976364,1464052157473341444,Revna_talia,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T15:59:57.000Z,,,,,en
1766482106497081644,2961964855,Hiei9501,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T15:12:08.000Z,,,,,en
1766474089399472252,961832577362403328,midnight_spark,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T14:40:17.000Z,,,,,en
1766440203437142035,1603390657166561280,StxLkY,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T12:25:38.000Z,,,,,en
1766427851249602607,19424424,belugajill,"@DoctorMayJay Many years ago I had a coil fitted and went into full body shock. Chills, shaking, feeling faint, etc I didn't know what was happening and it was really frightening.",2024-03-09T11:36:33.000Z,,,,,en
1766417706457465029,859080220199890944,FalconerGame,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T10:56:14.000Z,,,,,en
1766416790140092520,1255453640040611843,VinObsessed,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T10:52:35.000Z,,,,,en
1766396474865139801,1255134073351073793,Yuurei_cosplay,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T09:31:52.000Z,,,,,en
1766382836066488627,791841980,MargotKaori,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T08:37:40.000Z,,,,,en
1766369161641644190,1331797770944999426,imthesickhoe,"Out of all of the reading I’ve done so far, this is the first time I had a physical reaction like that. Shaking, chills, throat felt tight, I could barely talk and get words out, stomach pains, etc. That was insane",2024-03-09T07:43:20.000Z,,,,,en
1766362853081284818,1506914548565315585,Strife86,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T07:18:16.000Z,,,,,en
1766352890611093925,1893598999,ThienHoaLinh,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T06:38:41.000Z,,,,,en
1766346931364929666,820554200643813376,VagabundoAzul,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T06:15:00.000Z,,,,,en
1766338666471821702,980935880356651008,Little_Volpe,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T05:42:09.000Z,,,,,en
1766338380961366445,1689847504521908224,VinceMcCerberus,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T05:41:01.000Z,,,,,en
1766314185896423901,446037325,PunchingDemons,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T04:04:53.000Z,,,,,en
1766305177387090113,1346629657848901633,Vampire_Ellemai,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T03:29:05.000Z,,,,,en
1766304572698477056,737872416,HeavyNorse,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T03:26:41.000Z,,,,,en
1766303404089913684,1638402604517691392,Silvernangel,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T03:22:02.000Z,,,,,en
1766303378877943815,131456213,LucreciaSephi,"RT @Phantomyre: I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to…",2024-03-09T03:21:56.000Z,,,,,en
1766302201868402985,852256313669234690,Phantomyre,"I finally met #VincentValentine and I--- I have so many thoughts and emotions. I will not discuss it yet, but I just had to say... The FF7 dev team gets it. I was legit shaking. They actually did it... The CHILLS. No spoilers in comments pls! #FF7Rebirthspoilers #FF7Rebirth https://t.co/qjxnwf3FEl",2024-03-09T03:17:15.000Z,,,,,en
1766298977530462712,4391773512,LHWconnoisseur,"@RyanAWagMMA @shatteredjaw Salivating at the thought of MVP developing a serious illness next morning. Chills, hot flashes, shaking. Losing double digit lbs. 20 pill antibiotic regimen",2024-03-09T03:04:27.000Z,,,,,en
1765965209703739808,3423212577,andimstressing,"Ummm wow chills, shaking, crying, and twerking a bit idk",2024-03-08T04:58:10.000Z,,,,,en
1765938298487271634,18029781,mssenator,"Dark Brandon is giving me chills while schooling MAGA GOP on not signing on to bill. Lil Johnson shaking his head No while he admitted on MSM, not passing immigration bill for Trump.",2024-03-08T03:11:14.000Z,,,,,en
1765914269936128201,582251261,ZachisWhack617,"@Nagumongl Agreed, shaking off the light headedness from blood loss for one final blitz into lightning legs for the finish gives me chills every time",2024-03-08T01:35:45.000Z,,,,,en
1765809749331673413,1233469995499376640,imoutofmilk,Don’t ever fuck with cats. My old coworker swears a cat broke into the shop and ruined all the prep so they beat it and let it go. He said they all got chills and wouldn’t stop shaking for like two hours after that.,2024-03-07T18:40:26.000Z,,,,,en
1765701636024901933,1765701600721387520,EverleyKat58842,"The day is cold, the tree shaking, the grass chills, the old cow carbon burning to keep warm, wear down, the little white rabbit ants buy wa",2024-03-07T11:30:49.000Z,,,,,en
1765661567155081722,1673573299,mitchy9811,waking up shaking with chills is one way to piss me off at 4am,2024-03-07T08:51:36.000Z,,,,,en
1768080349672718425,1548129631164764161,renukasissy,RT @mistresshilpaa: When I tie my hair I m going to give u more pain that gives u pleasure Spanking u harder plucking ur body hairs espec…,2024-03-14T01:02:59.000Z,,,,,en
1768079779834818885,969714950,bianekiste,waking up with chest pain.. but i hope everyone has a good day. just two more days until the weekend greets us! ‹3,2024-03-14T01:00:43.000Z,,,,,en
1768079764051636270,1434210229084835844,some1s_account,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T01:00:39.000Z,,,,,en
1768079648330539078,1706346270346932228,PASTSFORGOT,"⠀ —- closer to where he was seated, gesturing towards his chest. "". . . can i — ?"" an offer to help, the evidence of his pain to present for her to ignore. ⠀",2024-03-14T01:00:12.000Z,,,,,en
1768079476204748981,1683500372122533890,jess_6k,"@cynicalbiitch i am not a doctor. healthcare background but not a doctor not medical advice etc. pain isn't that worrisome generally. pressure that is deeply uncomfortable is when 'chest pain' is scary. does it get sharply worse when you take a breath, during a spell? precardial clamp.",2024-03-14T00:59:31.000Z,,,,,en
1768079340871283003,1431729203884568576,ElleRisen,4 hrs &amp; an ekg later for 18’s chest pain. Medication received and we are home 🙌,2024-03-14T00:58:58.000Z,,,,,en
1768078331197505965,1193250948459749376,Raven_2656,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:54:58.000Z,,,,,en
1768078297487774126,1566669513722134528,sharkyheart,mmmm chest pain,2024-03-14T00:54:50.000Z,,,,,en
1768078231242985953,1463902212481036297,TF2Heavy3,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:54:34.000Z,,,,,en
1768077900429844529,1004126660319432710,cynicalbiitch,"It's right where my bra strap would be, but I was lying in bed so no bra on. Got up this morning, felt fine all day. About 15 minutes ago, it started again in the same spot while I was cooking. It's now lessened but still there. I know, I know - CHEST PAIN ALWAYS AN EMERGENCY",2024-03-14T00:53:15.000Z,,,,,en
1768077898626265150,1004126660319432710,cynicalbiitch,"So they send me home &amp; I wasted a ton of time in the hospital for nothing. The last time was in 2022. Chest pain for a few days in a row that got worse with walking, finally went in, nothing. Last night, my chest started hurting like a pulled muscle on my left side.",2024-03-14T00:53:14.000Z,,,,,en
1768077804560695756,1512111579013296140,jnksdivine,such a pain in my chest,2024-03-14T00:52:52.000Z,,,,,en
1768077616118968429,1182426030528614400,imaginearem,my chest feels empty. i can’t anymore :( i want to be happy and get out of this pain rn.,2024-03-14T00:52:07.000Z,,,,,en
1768077230628868140,1573274055960141824,AutismSupport99,@Kirsty_H220 Can I send nudes? I get chest pain under my left moob. for a skinny guy would you worry I cough up bright red puke that looks like strawberry juice? do i need a guy hysterectomy? I'm autistic so just hate hospital. I don't have next of kin🥲 I'll be OK won't I?,2024-03-14T00:50:35.000Z,,,,,en
1768077224660357233,1491324630153502722,escapetomarss_,RT @queenesty_12: One day the person you enjoy talking to everyday will stop talking to you and your chest is going to pain you.,2024-03-14T00:50:34.000Z,,,,,en
1768076831444381970,1366842289239261185,altemyrrhus,"Having some disconcerting chest pain atm, prayers appreciated",2024-03-14T00:49:00.000Z,,,,,en
1768076743804359128,823385867037380608,JouskaToska,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:48:39.000Z,,,,,en
1768076340882989478,377847064,pollina_fed,"Ghillebert G, Janssens J, Vantrappen G, Nevens F, Piessens J. Ambulatory 24 hour intraoesophageal pH and pressure recordings v provocation tests in the diagnosis of chest pain of oesophageal origin. Gut. 1990;31:738–44. https://t.co/ERhTY5qUuw",2024-03-14T00:47:03.000Z,,,,,en
1768075532690690134,1341602073272578050,Briana_Dinero,@iRada__ Might need a pain pill for how your chest about to hurt🤣 I’m convinced it’s something big lol,2024-03-14T00:43:50.000Z,,,,,en
1768074704525447653,1434635151808634895,BlackBeautyJo1,RT @_ErinLan: That’s kind of cry is a different kind of pain. Those cries that make your chest hurt,2024-03-14T00:40:33.000Z,,,,,en
1768073397135724647,609655546,marcosmestas,RT @DanielVargasMD: Here's the quarterly reminder to look 👀 at the heart 🫀 on Chest CT/CTA! Man in his 60s with acute chest pain. Large LA…,2024-03-14T00:35:21.000Z,,,,,en
1768073353284264392,1100807056519581697,Phobomorph,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:35:11.000Z,,,,,en
1768073055048229316,1508446099983511559,BanksPlatinum,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:34:00.000Z,,,,,en
1768073046018109447,1523502824243355648,Takoberu2002,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:33:58.000Z,,,,,en
1768072932818092505,371408442,_midori_me_,"@acweyand I have it, and get called “perfectly physically healthy” despite gasping for air if I walk too quickly and/or getting chest pain.",2024-03-14T00:33:31.000Z,,,,,en
1768072926471839964,1273386897080045571,damiensupremacy,"(Earlier)Literally how they do in movies. Softly chuckled, fore I knew it I was bent over hysterically laughing, there was a pain in my chest and a lump in my throat. Was outside so I stared at the sunset while I tried to keep laughing. Tried to ignore my feelings once again. https://t.co/ZSGydITFQh",2024-03-14T00:33:29.000Z,,,,,en
1768071570902405125,904668485413871616,atikae_,"prefer normal working hours for long term health, sebab sekarang ni dah start experience chest pain, headache &amp; sleep problem. but still trying my best 😢 https://t.co/5eaGoCotuj",2024-03-14T00:28:06.000Z,,,,,en
1768071424177299528,1692183381491286018,buzzrevivedd,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:27:31.000Z,,,,,en
1768071133197209672,1282358148519669760,_borgyyyy,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:26:21.000Z,,,,,en
1768070944793284720,1639039752648249347,RoseEggplant,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:25:37.000Z,,,,,en
1768070745979019328,1599480958977298433,LeoABCritic,RT @mRNAdeaths: Myocarditis is the main reason for heart transplantation in young patients. 2nd dose #Pfizer #mRNA vaccine.⬇️ https://t.co…,2024-03-14T00:24:49.000Z,,,,,en
1768070318461972917,1676011824624353285,_workless_,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:23:07.000Z,,,,,en
1768070245560844521,714099383675977728,Freddy_Teddy6,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:22:50.000Z,,,,,en
1768069608248885515,1070414008530817024,nukethatroop,My chest been hurting most of the day like I can’t even move w/o being in pain,2024-03-14T00:20:18.000Z,,,,,en
1768068543688343649,2445829795,Samurai8302,"Pain and gain on the chest, abs, and back 🏋🏾‍♂️💪🏾🔥 https://t.co/Hfx5vVJrr6",2024-03-14T00:16:04.000Z,,,,,en
1768068359000658300,791321929395339264,GrossmanMikhail,"RT @argulian: A patient with several weeks of intermittent chest pain, 3D TTE. What is the diagnosis? https://t.co/G0vyRUO7FG",2024-03-14T00:15:20.000Z,,,,,en
1768068217631658296,1653612668,lorna_brookes,"Another day in a and e today! Thank you to the incredible staff from @KDHSLiverpool for always going above and beyond to help Matilda, and to all our friends for their never ending support! @BNightsCRPS today was a very high pain day :( chest pains are a whole new thing :( https://t.co/29Bgd22RGw",2024-03-14T00:14:46.000Z,,,,,en
1768068131879080069,54446565,torresviera,RT @ecgandrhythmRoe: Chest pain 5 weeks ago; the patient didn`t go to a doctor; what do you see (echo)? https://t.co/hz3rkis5Fg,2024-03-14T00:14:26.000Z,,,,,en
1768067343660576792,1695219315954651137,hairy_chunks,chest pain's back :(,2024-03-14T00:11:18.000Z,,,,,en
1768066896518082798,1660533530164690947,GrimBozoKing,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:09:31.000Z,,,,,en
1768066880860762422,1749292648051908609,GAMBLINUSM,"@hazbinaddickted Husk flinched slightly as Angel finally clocked his bloodied and agonised back, every breath caused his wounds to open slightly and sting. He was in so much pain and discomfort. But instead he just hugs his knees to his chest. “Don’t look at me..”",2024-03-14T00:09:28.000Z,,,,,en
1768066623641121122,1571944805244207105,theelegomovie,its gone from a chest pain to a full body pain,2024-03-14T00:08:26.000Z,,,,,en
1768066210304778365,1231738751598186498,ReservoirrIts,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:06:48.000Z,,,,,en
1768066112577577406,16571214,Vadeboncoeur_Al,RT @Dr_SadiqAmeen: 30 year old male with 3 hours of burning chest pain. Smoker . https://t.co/aGbeQiK6ji,2024-03-14T00:06:24.000Z,,,,,en
1768066091459166632,1058907761642270721,NephroP,"RT @argulian: A patient with several weeks of intermittent chest pain, 3D TTE. What is the diagnosis? https://t.co/G0vyRUO7FG",2024-03-14T00:06:19.000Z,,,,,en
1768065735782449405,1431880858818920452,DecepticonsFor3,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:04:55.000Z,,,,,en
1768065654869897414,1170218794284978176,Riotofdraws,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:04:35.000Z,,,,,en
1768065614726205644,1130280589108625410,DSsinister,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:04:26.000Z,,,,,en
1768065524934525202,71863588,_ErinLan,That’s kind of cry is a different kind of pain. Those cries that make your chest hurt https://t.co/gj2LqdgfwX,2024-03-14T00:04:04.000Z,,,,,en
1768065489526313330,3089331712,MatiasGagniYT22,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:03:56.000Z,,,,,en
1768065452792779154,857420409527877633,HoThaiNghi2,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:03:47.000Z,,,,,en
1768065337759543623,1337068730115907588,TheSpiderSpan,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:03:20.000Z,,,,,en
1768064928315736149,1414724158106210309,ATeam449,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:01:42.000Z,,,,,en
1768064878634324030,1450770243798900738,NotToxicYama123,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:01:30.000Z,,,,,en
1768064694479167758,1162089575847727104,Nicolas89335054,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:00:46.000Z,,,,,en
1768064676980461849,1704490860186836992,zjkvr,tht pain u get in ur chest wen they break a promise.,2024-03-14T00:00:42.000Z,,,,,en
1768064648430129597,1522267092828885000,KlonoaPrime,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-14T00:00:35.000Z,,,,,en
1768064483526611386,1327824006473453568,rejthebraindead,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:59:56.000Z,,,,,en
1768064384180289581,1015767825611415552,NinjaVapor,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:59:32.000Z,,,,,en
1768064374453703061,1441148345125249030,binbsht,I just wanna rest but the stress cause pain in my chest.,2024-03-13T23:59:30.000Z,,,,,en
1768064372377538867,1399219364247871493,tourniquet_man,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:59:30.000Z,,,,,en
1768064274109251939,1572059416983134208,Ben_N64,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:59:06.000Z,,,,,en
1768064192588759166,1087226037015138304,GuadaItsMe,"RT @Troublerats: I’m not coming back yet, and I don’t know when I actually will. It could be anywhere from a few days, to months. I’m in a…",2024-03-13T23:58:47.000Z,,,,,en
1768063968231194876,1292309235989131264,TheElenazonia,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:57:53.000Z,,,,,en
1768063942209757412,1755472133172387840,ickyflix,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:57:47.000Z,,,,,en
1768063866104316131,1202790800280539137,Crankylem,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:57:29.000Z,,,,,en
1768063573853425691,1757822466120986624,srnitude,omg i just moved my right arm and felt insane chest pain,2024-03-13T23:56:19.000Z,,,,,en
1768063544845615223,1332388633698037766,Adachibaby14,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:56:12.000Z,,,,,en
1768063481071149309,1549129202649239552,blavktrader,@Xandyy_Jay @Wizarab10 Oh okay. Demon overload be what dey cause chest pain??,2024-03-13T23:55:57.000Z,,,,,en
1768063466789618033,1357320675841736706,Mighty_Raimi,RT @VenomDbd: Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8,2024-03-13T23:55:54.000Z,,,,,en
1768063235129798950,1725232598006353920,Y0URT0OSLOW,"@HEIRTOTHE8TH @ScrappedRemains Grunting in pain, Sonic was lying face-first on the ground. He groans, trying to pick himself back up, only to gasp in pain as he feels a burning sensation around his chest and upper arm. Looking down at it, he realizes he'd been terribly burned by the energy blast he tried to +",2024-03-13T23:54:58.000Z,,,,,en
1768063065201787134,1486166428076187648,VenomDbd,Just felt a sharp pain in my chest. I think it’s finally happening https://t.co/9CbvB6qGP8 https://t.co/PXxpY4jL94,2024-03-13T23:54:18.000Z,,,,,en
1768062898788536371,1441854809867382788,Irocyabody,When the pain hurts so bad you feel it in your chest.,2024-03-13T23:53:38.000Z,,,,,en
1768061787604176984,2638466627,Zincbrxh,Just help me with this pain I feel and pressure that is on my chest,2024-03-13T23:49:13.000Z,,,,,en
1768061669669056696,733492146678833153,TrolgreDaddy,"@Saved_Sean_ If by power you mean chest pain and bowel distress then it sure does. Coffee for thee, Pero brand non-caffeinated coffee substitute for me.",2024-03-13T23:48:45.000Z,,,,,en
1768061338885001579,1703452244501303297,EllenDivaSS,RT @Yolo360Swag: When you feel that sharp pain in your chest &amp; think it’s finally happening https://t.co/vcWNZ3vV8K,2024-03-13T23:47:26.000Z,,,,,en
1768061326566240392,1745020719799439360,ford_maril85127,RT @Yolo360Swag: When you feel that sharp pain in your chest &amp; think it’s finally happening https://t.co/vcWNZ3vV8K,2024-03-13T23:47:23.000Z,,,,,en
1768061266646479266,1496842288785498122,Yolo360Swag,When you feel that sharp pain in your chest &amp; think it’s finally happening https://t.co/vcWNZ3vV8K,2024-03-13T23:47:09.000Z,,,,,en
1768060834968654011,1734740277321932800,KRAUSER_JVCK,"leave. It was well into the early hours of the morning now. A searing pain suddenly coursed through his left shoulder – he’d been shot. It was an arrow, crafted entirely from silver. A vampire hunter’s tool. The arrow had pierced his back and was protruding through his chest,–",2024-03-13T23:45:26.000Z,,,,,en
1768059915459871154,1669522146777808897,meepwon,theres a pain in my chest ohhh.. https://t.co/gxI9hU4WFQ,2024-03-13T23:41:47.000Z,,,,,en
1768059338592342323,1694140145178431488,SamourHana42795,RT @DanielVargasMD: Here's the quarterly reminder to look 👀 at the heart 🫀 on Chest CT/CTA! Man in his 60s with acute chest pain. Large LA…,2024-03-13T23:39:29.000Z,,,,,en
1768059269872574934,1388365629061795841,horrificgoth,ive had chest pain all day https://t.co/MGEUOlg6dQ,2024-03-13T23:39:13.000Z,,,,,en
1768059266097659967,904013582890926080,PyperBlayke,"@PicturesFoIder This makes zero sense if it was Suicide, how the hell would she have stabbed herself in the back of the neck and in the chest also, the excruciating pain just from one stab wound is a lot, but 20 there’s no way she would’ve made it through all of those without passing out",2024-03-13T23:39:12.000Z,,,,,en
1768058952552460667,311107295,smithECGBlog,"RT @RobertHermanMD: 32 active clinical sites spanning 25 countries worldwide, externally investigating the OMI AI ECG Model in over 84,000…",2024-03-13T23:37:57.000Z,,,,,en
1768058921384599873,1373758585784655873,DETECTlVEWILDEN,"@ofmalevolence enough? You're my entire world. Don't do this to me, please."" Darren's voice got stuck in his throat. He was hardly breathing. He held his chest, leaning backwards, gasping for air. ""I can't go through this pain again. I can't. I'm sorry for being horrible, I'm sorry that I —",2024-03-13T23:37:50.000Z,,,,,en
1768058864623104274,1023747704885833728,stough64,"RT @Wisewizardwords: In the quiet of my chest, a steady drum thrums, uninvited. Throbbing – a pulse of pain or passion? It pounds at the wa…",2024-03-13T23:37:36.000Z,,,,,en
1768058762462462185,244643859,85smcfly,"trying to work out if the pain in my chest is from stress, heartbreak or too much coffee",2024-03-13T23:37:12.000Z,,,,,en
1768058435390615629,715379749011456000,CroquetKnob,"RT @sarahibrah59715: My friend got COVID last month and was hospitalized for 10 days, his oxygen level is still 94 (he doesn't have chest p…",2024-03-13T23:35:54.000Z,,,,,en
1768058338200154530,1533201782435872775,bxdletter,every time i see him i feel a sharp pain in my chest ☹️ https://t.co/dJ4Vudkwo9,2024-03-13T23:35:31.000Z,,,,,en
1768057885454405753,1262029230906449920,CuratedDebris,Has anyone ever sustained a seatbelt injury in a car accident before? How long did it take for pain to stop? Because ya boy still has pain in their chest sometimes and my accident was on December 1st 😭,2024-03-13T23:33:43.000Z,,,,,en
1768056831010570383,1476663543676260362,Nextchapter66,@OceandocScott There was a couple there for 36 hours. He had chest pain but when he got there they had disappeared so they set him in the waiting room for 36 hours!,2024-03-13T23:29:32.000Z,,,,,en
1768056468161564885,2781440437,sunsopeningband,RT @thebfrpros: I was one of those with chest pain following Covid infection and had a cardiovascular work up and they saw premature ventri…,2024-03-13T23:28:05.000Z,,,,,en
1768055935770001417,3027354813,PendellM,"RT @RobertHermanMD: 32 active clinical sites spanning 25 countries worldwide, externally investigating the OMI AI ECG Model in over 84,000…",2024-03-13T23:25:58.000Z,,,,,en
1768054665596293280,331309357,BBassant,"Unbearable chest pain, i really hope thats it.",2024-03-13T23:20:55.000Z,,,,,en
1768054096223670597,2268655708,minhaskh,RT @ecgandrhythmRoe: Chest pain 5 weeks ago; the patient didn`t go to a doctor; what do you see (echo)? https://t.co/hz3rkis5Fg,2024-03-13T23:18:40.000Z,,,,,en
1768053991168995653,3375555539,christi85573643,RT @HopeRising19: AN NZ COVID VACCINE INJURED MOTHER SHARES HER STORY... Immediately after her one and only Pfizer injection Averil experi…,2024-03-13T23:18:15.000Z,,,,,en
1768053630567862712,1383033446986092546,chaitrovert,"RT @sarahibrah59715: My friend got COVID last month and was hospitalized for 10 days, his oxygen level is still 94 (he doesn't have chest p…",2024-03-13T23:16:49.000Z,,,,,en
1767993314337227041,1758911890879627264,x9ine3hree,"I didn’t know that hurt could be a fascinating feeling; that sudden pain I get in my chest the when I see you, you instantly take my breath away and though that hurts my chest, but in that exact moment, I become the definition of happiness. https://t.co/UmUfVAwxFs",2024-03-13T19:17:08.000Z,,,,,en
1765745380552233393,1450131064152752130,sukugumi29,u remember when u said that imagining me leaving you makes u feel out of breath? its happening to me right now. my chest is constantly in pain. i can’t sleep.,2024-03-07T14:24:39.000Z,,,,,en
1766554615401570761,727628220099526656,StanfordEMED,Adult male with constant pleuritic chest pain Read more at https://t.co/5Td37zz0BP https://t.co/QikK3kEVl5,2024-03-09T20:00:15.000Z,,,,,en
1766304235723915373,191159305,mariovar55,"RT @NephroP: A young woman recently diagnosed a periosteal femoral mass presented with dyspnea and pleuritic chest pain, and a chest x-ray…",2024-03-09T03:25:20.000Z,,,,,en
1766192010484977982,1026525515367231489,ryanlee_98,"@NatashaMDay @NJL_Blancq Pleuritic pain is an option, as is LRTI or anxiety disorder that may induce non cardiac chest pain.",2024-03-08T19:59:24.000Z,,,,,en
1765715499738890284,1046387198176759808,CatGaoHow,RT @PulmPEEPs: We're in a Chicago state of mind today and hearing a great case from @NM_Lung @NorthwesternMed @CatGaoHow. A young woman c…,2024-03-07T12:25:55.000Z,,,,,en
1768078494666289159,1021072457531371521,hamdi_lucky,RT @Oluwaseyiidris: Benefits of Ramadan Weight loss Diabetes Mental health Enhanced Heart Health Digestion Lower cholesterol Appetit…,2024-03-14T00:55:37.000Z,,,,,en
1768076892316344782,1737277972770349056,DeadGhostillo,out of all the symptoms i got of birth control coudlnt god be nice to me once and give me weight loss and loss of appetite instead of nauseous when i’m not even supposed to throw up the medication fuck,2024-03-14T00:49:15.000Z,,,,,en
1768076814596116981,1584902112341037057,hxppyintrovert,"3) Weight loss. Ini mungkin tak nampak lagi but I felt my body a lil bit ringan as in senang nak bangun kesana kesini. Nak jogging pun rasa ringan. In Shaa Allah if consistent, I'll see better results. So, if anyone of you wanna try to reduce weight/cut your appetite, try this!",2024-03-14T00:48:56.000Z,,,,,en
1768076435791425780,251759269,Mbusoxaba,RT @SaveS12943: Hi family.. Plse watch the news thypoid fever is confirmed now in joburg and Pretoria all our areas and schools and creche.…,2024-03-14T00:47:26.000Z,,,,,en
1768071553122480338,233991388,FitFamTweets,Protein intake affects appetite &amp; calorie expenditure which is a critical component for weight loss - American Journal of Clinical Nutrition,2024-03-14T00:28:02.000Z,,,,,en
